vin,sellingprice
jtebu4bf2bk113263,1553.5510662526403
2c4rc1gg7er180355,1410.444990657572
2hges16374h588764,1329.8169121487006
wddgf81x78f169485,1348.1607239751897
2c4rdgcg3er388917,1449.5347698975197
1n4al2ap5cn424564,1698.7904169968454
1ftfw1et8cfb48321,1453.0616325581834
3fa6p0h71er259567,1631.8291121073046
1c3cdzab7dn610562,1603.9711569153967
1c6rd7ft7cs204333,1364.7704338670733
5npeb4ac3ch290449,1439.5244806714202
1ftfw1ef3bfc35956,1506.0293914647616
jf1znaa10d1719373,1335.2156756859727
2c4rdgegxer431226,1412.079195339931
1n4al3ap9ec105740,1613.4206156439438
wbxpa73464wc36440,1298.855115614293
yv440mdb2f2610299,1344.7727036683914
2c3ccakt9eh306087,1390.7285716641854
2d4fv47tx6h156976,1355.9937628220366
1fbss3bl5edb01101,1368.2049233959845
1ftww31p86ec33609,1301.812157015895
1g6dw677x50225462,1301.6470736086742
1ftfw1r69dfb74948,1502.3102936123848
1fahp2e82eg107578,1446.7231785639426
jn1cv6ek3cm422386,1441.4737928949237
3fa6p0h7xdr271747,1602.7260592132125
1g6dw677550216409,1333.0917038814798
2gkaluek7c6276284,1321.0421343565386
4t4be46k09r098027,1433.1297231336482
1ft8w3dt0deb21420,1366.120785642669
knafe122845051705,1284.1327510576937
1g1pe5sb9e7114453,1552.5831194868717
3c4pddbg6ct222361,1344.844828244229
km8jn72d05u127017,1346.0123196037916
5tfhw5f13cx249936,1343.4842252393573
1g1pc5sb7d7144958,1336.0100122064275
1gnwkmeg6br194783,1367.9192918713343
1g1zd5eb9af288546,1470.5387806219617
1j4gw48s44c336467,1300.0221230595562
2melm74w1vx603619,1141.3727458230742
knafx4a67e5127187,1517.1486056517624
2t1br32e14c264462,1380.2980985556737
1g1zd5eu9bf201988,1345.3063826582622
kndup131046562894,1194.8346397092246
2g1wf5ek1b1281581,1333.392840072852
2t2gk31u77c011844,1473.8379011758661
1ftnf1cf8ekd17420,1530.4786416889417
waulc68e63a233402,1232.8279486370502
jthgl46f875015124,1276.7524568688752
5j6rm3h53cl025176,1397.7804580530578
1fahp3fnxbw188972,1649.2476426628316
wbabd33424jy97817,1282.3916590518984
5uxfe83529l170811,1347.1224199908852
jtdktud32ed584445,1414.0519083419074
1g8aj55f77z187488,1366.6907439166
2c4rdgcg0cr204451,1473.0160386110542
1n4aa5apxec438000,1429.887304490418
19uua9f55ca002462,1350.5830492382365
1ftne24w67da44976,1251.5636719169129
jn1cv6el0am150112,1376.4421880345494
1fahp3n26cl476501,1480.6451569700682
jn8af5mv5dt210835,1425.614696847213
1gnsckkc8fr205029,1496.0363987003461
wddgf56x08f039121,1349.2212516403401
3n1cn7ap6dl876005,1389.191419804567
1n4aa5ap3cc815652,1484.701608836541
3fadp4ej1dm227597,1544.8853244886316
2t3bf4dv7bw172688,1557.840556631587
1g11h5sa9df251711,1568.0740658452326
3lnhl2jc4ar615582,1429.8136926563666
4t1bf32k33u562748,1355.4408189262892
1d7hu18d75s323919,1282.725972211688
1b3cc4fb9an189063,1329.0294842932797
1gndt13s662358557,1320.0563724694975
wddgf4hb5cr239429,1390.276739235957
km8jt3ab7cu401390,1333.6841435423848
1gkev23768j263857,1267.5188155052067
jthbf5c24c5176380,1537.2604087553148
1hgcg165x2a027836,1276.956759245175
kmhd35le6du156678,1534.2518379985484
wbavm1c51dvw41350,1418.4359856819415
1c4rjeag7ec144910,1421.7054321752419
2d4rn4de8ar496990,1454.5400634183127
4t1bf1fk7cu098636,1557.4108829958989
wauaf78e26a046795,1228.574941012778
1gkdt13s122106237,1219.5532541215136
1n4ba41e66c829787,1368.3414303706559
4t3zk3bb8au024609,1481.4805703035433
1fm5k8d83dgb86317,1635.5328452286726
1n6ad0ev4ac404087,1477.1217224155305
2c3ccabg4eh261658,1486.067268240048
1fafp552x3a196871,1223.0842008386753
1gnscbkcxfr160773,1503.3541961741234
kmhct5ae1du137471,1371.551515675601
2hges16543h601504,1352.1510246509629
wba3b5g51fns15840,1432.9363866187493
3c4pdddg8dt615227,1331.4791363493312
jthce1blxd5001563,1544.7840171806417
1j8gl58k85w613103,1349.1449586276974
3fahp0gaxcr304900,1540.1419928488872
1ftnf1cf0ekd48113,1443.8914767244528
1fahp2f83eg183230,1471.551434477967
1g1jc6shxd4189457,1544.6261495207734
1fmzu73k53uc18137,1330.178989441917
1fmcu0h92dud56139,1521.8753413360364
jm3ke2cy8f0434836,1384.5634017066884
1g1zf57579f254408,1445.199704088707
jthbk262982063524,1391.976162509713
3n1bc1cp1al391729,1287.2292549379777
4t1be46k47u032443,1404.4409448719218
jn1cv6ap9dm713252,1503.7504856305416
jtlkt334264049092,1250.843284411259
4jgdf7ce4da223492,1345.0652503860692
wp0ab2a90ds123041,1282.429227370085
2g1wf5e37d1220344,1522.9550766326436
1c3cdfbaxdd268356,1375.6239941824124
1j4rr4gg4bc555195,1393.7462156986555
1gyek63n92r200314,1331.2264044911662
5j6rm4h55cl021118,1365.8982659969524
jm1bl1uf3b1390089,1263.919013197933
1nxbu4ee9az306581,1426.495919410224
3ln6l2gk8er825498,1562.6215578790657
kmhcn46cx9u341270,1326.3995009476116
1fmjk1h5xbef34161,1316.840845328492
jm1gj1v66e1162487,1296.3886591362714
1fafp55s53g166741,1313.7491527075151
jhlre4h47bc035761,1493.2308212799376
1hgcg56702a023996,1429.0824452855584
3vwrt71k66m746558,1284.5491168296655
5tfdw5f17cx249548,1372.3549853722377
2c4rdgcg8er253237,1467.895960053229
19uua56883a074677,1222.3424980711518
2lmdu68cx8bj05646,1465.5784824042169
5n1ar18u67c626356,1416.9545886899782
1ftne2ew8eda20173,1391.654725647733
1fahp3gn9bw184524,1425.1098953032688
19xfb2f5xee243381,1343.9471991436997
1gtw7fca5e1905770,1328.5868255762564
1zvht85h455209305,1190.9872697401577
1fafp55u11a128859,1300.5317583518201
jthbe1bl6d5001460,1515.2909054387203
jm3er2bm7b0405127,1335.8975582812864
2c3cdxct1eh315591,1388.0419475936712
5xxgn4a7xcg039135,1394.8415195764123
1g2zg57bx94117540,1428.4390742342487
3n1ab6ap9al644813,1371.0476320713253
jtjbt20x930014425,1534.310673663825
1g6dt57v780164982,1443.1741440163034
2fmdk3kc4eba30799,1493.227213774563
2c4rdgbg9dr616368,1592.3383128228845
1ft8w3bt5cea27096,1250.5174098013622
jthbe96s070016618,1456.2693627150645
jtmbk33v085063691,1450.5653051000336
3lnhm28t28r660744,1547.889521793373
jtmbd31v275093545,1381.910466903775
1gtek19z26z254627,1470.2432940098345
jtebu5jr0a5028050,1427.8419618588139
4t1be46k07u044069,1403.4913969777183
5xxgm4a7xeg282238,1547.2750972310046
5npdh4ae4eh505402,1531.480464937532
wdbrf40j63f382931,1260.1377699625134
5tfhy5f11dx308848,1439.947891434421
1n4aa5ap9bc866393,1427.1747324805901
1j4gz78yxwc163618,1369.5365224315753
2t3bf4dv6bw173640,1543.2422235330207
1n4al3ap6dn429862,1704.0492717279662
1c3cdzab4cn136021,1506.4240431021656
1fmcu0dg1ckc48030,1519.5759395123318
jn8ae2kp0d9068333,1502.9893721337182
1mefm50ux2g620409,1182.7365993600547
1fmyu031x5ka88199,1473.5487507675018
5npet46c59h535167,1376.919309675137
jn8cs1mw4dm173129,1436.8195867092415
1fmcu0gx4eub81474,1582.7450771440197
jtdkn3du5d1615796,1436.2304445996538
1fm5k8d89dga37233,1496.4899458653692
1ftpx14555na08675,1414.064991400165
1fmhk8d85cga18738,1527.9755466394552
wddng71x07a121188,1286.9573814160592
1b3hb48b37d201969,1354.814444723204
2hgfa16519h369184,1327.3710089010033
1gys4kef6br346956,1265.9421713448235
1b3cb4ha4ad603024,1483.0477797496137
2fmza52256ba56681,1244.162525395808
1n4aa5ap8ec486577,1381.1104759880143
2g1wg5e33d1191129,1350.6649197839952
2fmdk4jc7dbb48738,1622.1526633351796
jn8az1mw3bw182053,1445.6395174669713
knafk4a67e5154467,1526.888279891347
wddgf4hb8ea930911,1436.8416098578114
19uua8f20ca020058,1483.769873591907
jn8as5mv1cw705624,1558.4816546022494
1g1jc6sg3d4231703,1486.2148337110054
knaft4a25a5242857,1336.269694866154
wdbtk76g84t024831,1177.0416577768426
wba3a5c55cf345182,1474.3375357392017
1c4bjweg5dl655483,1384.3348976752247
1gcec29029z162071,1430.8843860094034
1c4pjmak6cw120986,1355.2993534322989
1fmpu15576lb00788,1388.6074467865935
2gnfleek5c6358786,1488.5867214931138
2c4rc1cg3er180357,1432.0215819640146
2b3ka43r58h326800,1415.500893093404
1g2zg558964261180,1355.6572356428858
wmwmf73518tt88928,1185.0596619464825
kmhhn65f76u206174,1269.989408917992
2d4gv58205h591407,1245.6703025637123
1n4al11d96n405049,1520.8751823963285
jf1znaa18d2731233,1475.9332625867721
2hgfg1b99ah500776,1318.491598258912
2t2bk1ba3cc153153,1550.6015752832295
1ftne2ewxeda19977,1367.0518143184931
jn8az1mw8dw313688,1531.7755591316366
1gbhg39c591143468,1495.3894182251233
wmeej3ba0ck553414,1245.8399077873455
5j6yh18798l015149,1405.107924699379
2d4rn5dg4br721026,1330.1990146982694
1j4gx48s24c385874,1340.0125367620092
wbapt735x8cx00895,1366.965300984891
1fbss31l53ha60766,1193.2363617448307
2fmhk6c85dbd11442,1342.9325868705728
5tftx4gn8dx024805,1219.676810975515
wauhfaflxcn010306,1178.2734467644802
kmhgc4dd2du221586,1484.9663416105905
2c3ja53g25h678246,1301.8203279986549
1ftyr14u0wta78359,1315.1279912989658
jn1cv6ekxdm923406,1341.8319477732343
2fmdk4kc4cba79827,1614.7704522282193
1yvhp81a695m35040,1290.038094672556
salmf13496a235125,1510.4223301712505
kmhfh4jgxda233076,1545.8278627834375
3fa6p0k99er301400,1435.3876307753387
2gnaldek6c1277684,1358.1050900838675
4jgcb65e67a056765,1258.839620819539
5j6rm4h33dl071421,1538.479210071485
4a32b3ff9ce023054,1272.1960329515296
1gcrkpea0cz276898,1356.1497781459616
2a4gp54lx6r781680,1372.13945326489
5fnrl5h60cb073055,1374.093552171591
1fm5k8d88ega09800,1457.93708950801
1gtw7fca0e1906082,1366.6055282052703
1gkek63ux4j159713,1400.9961069780222
ja3au86u78u008441,1227.0771087215674
1g8al55f66z160145,1144.0563288718552
wbaet37465nj89798,1366.1724388130422
1g1ak15f177200574,1325.7567732539012
1n4al3apxdn440136,1703.4828946582672
3d7mx48c36g247655,1234.5617583249148
jthkd5bh7c2055355,1381.6649519955247
1fm5k8f85fga04570,1482.3165676909177
wdbsk75f43f060145,1251.4291236429065
1n4aa5ap8ac816289,1366.7844256936094
2fmdk4kcxdbb95356,1555.547058536523
5yfbu4ee5dp087012,1523.2672537224478
2g4ws52j131114990,1347.438284411971
1c4rjfcg7cc103273,1414.762044378067
jthbf5c29d5187781,1541.2156336652968
2t1bu4ee8cc800628,1409.8729080353417
2c4rdgeg2er179133,1512.1242772155626
jn8as5mtxew603465,1468.3385596878713
5j6re4h71bl067297,1403.3153918380515
3fahp0ha3cr291860,1571.1717746934062
4jgbf7be5ca781293,1451.8102449770863
3g5da03l07s562513,1308.9905959816585
1n4bl11d96c251104,1543.3284602389492
jthbf5c25c2102810,1531.3093972605993
jm1cw2bl8d0149065,1509.1885947973783
3tmlu4en7em150625,1423.3422387364524
3vwsf71k36m629545,1293.665244046528
wbafu7c58cdu58748,1414.6919149130836
3vwbx7aj5bm108602,1504.9393810855343
5npdh4ae0fh571222,1506.5389563235187
1n4al3ap8en260008,1576.0342407831772
1g6ky54911u182876,1176.272902942924
1n4aa5apxbc856004,1565.4728273664525
1fafp56u67a191527,1308.378227543306
jthch96s260017537,1483.9637688337712
4t1bf32k43u557395,1358.7273530268549
3fa6p0lu8er308079,1528.9414364254849
1n4al2apxcn413527,1709.212785363721
jn8cs1mw3dm173915,1522.283116077458
1ftne2ew4dda54948,1309.3543221582172
1ftpw14584ka09953,1351.088049709865
1g1zd5e0xcf385031,1567.2157462613363
wbafr7c54cc810649,1421.9476438052104
1hgcp2f67ca142264,1572.63055770747
1j4rr5gt4bc603765,1466.958832203824
jtjbt20x350075451,1450.3741562686523
1c4njrfb3fd249037,1374.0076272736737
1yvhp80c385m20285,1369.8325168210836
4m2cn8b77akj08834,1542.2526208139848
1hgcp2f32ca079306,1498.2356813995357
jthcf5c24b5051415,1502.6635821502975
1vwbp7a31dc109607,1418.444974223538
1gnkvgkd4dj194946,1503.5943320521887
5fnrl5h43cb013351,1366.05480732549
3fa6p0h94er382314,1654.7923861118122
3vwsb69m92m095277,1292.266448837749
1ftkr1ad0bpb02706,1343.5535523032152
1hgcp2f68ca145092,1547.4184807859883
wbagl63413dp61945,1163.866884716592
1g11b5sa3df131680,1428.2895563454613
1n4al2ap4bc140482,1461.589846055659
1b3el46x14n308491,1303.0973089378135
1n4al11d56n333816,1476.0036787025358
wbskg9c55ce797894,1530.4758063020743
1n4al3ap7dc912532,1594.5294444453027
3gkfk16r1xg529905,1202.4138691078026
wbaxg5c59cdx03671,1426.6858466286258
4n2zn16t42d808408,1325.3652844588155
1fmju2a59eef40614,1410.9508451441177
3c4pddbg0et211908,1388.733966957063
2t3df4dvxcw191648,1424.869413701659
1ftne24213ha50152,1256.4389168190062
1n4aa5ap5dc830123,1431.342731005279
5gten13e588114084,1405.4261575779526
19xfb2f92ce015858,1412.3585811876644
3fa6p0h71er243840,1622.5249368701893
1g6dm577040113901,1378.8874157730297
1c4hjwfg8dl664400,1399.1579576951244
1j4fa39s76p781106,1489.731514114812
1fmzu73k05uc04214,1293.4387624497729
jm1cw2dlxc0141481,1347.451569615895
2hnyd18814h548804,1273.6449525769829
jthcf5c22c5057540,1535.8822192859645
1c3cdzab6dn607023,1454.4510491146182
1gcskse38az100409,1445.9420778424735
2t2zk1ba3dc124462,1580.033608625693
1n4al3ap8fn311380,1468.0687181679893
jtjht00w923521747,1409.831139169921
1n4al2ap8bc148553,1697.839255083191
3fa6p0luxer308326,1521.9658995857417
1g6ds5e33c0100614,1352.7567394888235
6g2er57788l127964,1484.4090373824588
kmhec4a43da066396,1521.344143127294
1fmcu9d79ckb22440,1473.1039513139806
1ftew1cm0ekd93017,1541.8207998757443
2t2bk1ba7cc145833,1470.0119662082634
5uxwx5c57blw13582,1340.4655613016155
1gnec13t24j223706,1376.362598780842
1c4gp64l9yb658059,1114.9753239414458
2c3cdyag7dh604131,1399.5052497974996
1c3bcbfg8cn279810,1356.0640552416362
wba3a5c55ep601379,1452.6543100105673
5tdba23c64s003155,1222.454410699832
knafx4a62e5097239,1515.6561511660705
wbabd534x6pl17693,1300.3216808888194
wbawb73547p021677,1176.3699165981027
3fahp0hg7cr419926,1670.6586551816606
4t1bf1fkxeu419703,1589.2973456394573
1vwah7a32dc088713,1427.5756323228254
wddgf4hb4cr216756,1382.4515501113146
jthbn36fx55021972,1358.8145031823965
wddgj4hb4cf802891,1367.3334213690036
5fnyf3h55db017208,1407.3737700268568
3vwrm71kx8m180209,1405.271350182655
5fnyf4h73cb048964,1360.6180941016146
1a8hx58p77f544718,1327.3064282456064
1n4bu31d9sc101562,1269.2230121649598
3d4pg5fv0at150580,1292.9631807901003
1fm5k7b89dga29971,1753.953523023924
1fm5k8d85dgb79417,1478.4383048767304
2c4rdgbg9cr146454,1350.7683270731125
jtdkdtb36e1574688,1391.0805336662224
5npeb4acxch416211,1428.0341732289025
1ftne24w04ha63334,1260.2631364340775
1fahp32n49w170273,1497.3269656995144
knadm4a36e6394885,1468.9819934633265
yv4940dl1e2516909,1291.702642994989
wbadm6344ygu28113,1301.0090636212872
5xyktca62fg600638,1493.5808979590356
2c4rdgbgxdr656040,1535.7354148164616
1zvbp8em3e5231769,1508.472931221403
5npeb4ac1dh747390,1439.6292287951392
sajwa71b06sg49749,1154.925340762563
2c3ccaagxeh232618,1526.6738883070464
2g1wf52e749274511,1466.5523315283872
1hgcs1b87ca014624,1336.5675230094043
5tdzk3eh7as019760,1478.4025554744967
1c3ccbbb1dn545698,1453.7393529996853
1gdgg31v061903480,1370.7130617563546
jh4cu2f40cc013422,1507.447313815634
1j8gr48k89c543652,1357.409390160657
1gcdt136758206181,1243.8361171214365
1g6kd54y35u238468,1337.94025664025
yv1mh682452064955,1199.2049426503236
wa1wkafp8ca038020,1312.9051753400165
5xykt3a69cg300963,1405.7671267183268
2c3ja53g65h530438,1304.376976631946
jteht05j732043105,1465.8149105626917
waujf78kx9n051245,1259.6614884220132
wddgf8ab3da803774,1422.5706639878836
1fadp3e29dl186382,1658.7225498811085
jm1bl1ug8b1901479,1381.1507421366493
1g1jc5sh9c4159245,1407.376454677749
1ftfw1ct8ekd55644,1540.7651814130156
jtebu11f98k007353,1501.1549977257155
2g1fc3d31c9118200,1381.8517153119187
1ftpw14524kd61376,1378.8957572594866
jn8ar07s4xw366220,1177.309342198382
jhmfa16886s002021,1295.7403103715412
1fmfk20557la13598,1286.3185696527858
jtkjf5c73c3031845,1423.3878276451287
1fmdu73w12uc78556,1386.4968868489568
jthbe262062004334,1431.9905901275522
1hgcp2f69ca058253,1503.6217391867644
1c4rjfag6cc226470,1423.7476936394876
1n4dl01axyc220729,1383.9154690378678
1n4al3ap9ec420585,1571.2296509933753
2t1bu4eexdc088902,1466.5300100146703
2hgfa55587h701059,1197.1927503022775
3n1ab7ap6el622733,1346.8670130000087
4a32b2ff9ce012307,1131.8289894911607
1n4al3ap4dc171921,1645.1899728083947
3fahp0ja9cr292361,1503.6101959404593
wauvt68e03a289215,1204.9475787189065
1ftfw1et2dfb12240,1568.1556073654233
jhmgd38617s046608,1296.553545534946
1g1am15b567709265,1167.9832362480654
waubfafl6an051406,1372.9404224437844
2g1wg5ek0b1132088,1357.2952458745622
jm1de1ky4c0152251,1207.5647797994009
3fa6p0lu9er308365,1555.680872722287
2g1wt58k489220398,1484.795629697174
jn1cv6ar3cm970942,1407.6104601544523
3gtp2ve73dg327408,1335.2684626162857
5npdh4ae3dh364031,1452.9109757553626
1fmcu9c74ckb32584,1518.496680221638
5n1ar2mm7ec632479,1382.9337653293496
wbana53524b848816,1271.2482330002106
kmhdh4ae0du591078,1509.5946700089225
jn8dr09y53w837283,1350.0446704317012
2g1wf52e049343300,1487.611611991495
1n4al3ap2dn518991,1661.7007560150214
2fmdk3kc0eba39029,1451.0411265822909
4a4ar5auxde025109,1470.8995520576045
4jgbf71e07a277435,1314.7954868146887
1c4rjfjt0ec161941,1375.4911485550178
kndmg4c73e6543215,1433.767774931222
4tawn72n1wz067204,1272.1069072004552
4t1ca38p94u023493,1231.16465275276
wbawc73549e068865,1389.300472017421
4t1bd1fk6cu030673,1244.9131047009043
2g1wc57m391241018,1354.7340611284044
sajea51c64wd55397,1149.040845011301
kmhgc4dd7cu178426,1329.370125524033
2fmdk4jc9cba76004,1537.5380537849242
2c4rdgeg7er431698,1384.5108168915874
1j4gl48kx3w625200,1240.9002538294585
1j4hr58215c694872,1272.542874536239
1fmeu63e58ua62563,1407.930729682314
2b4fp25b6yr855053,1419.7140556373515
5fnrl38727b424521,1305.61352478284
1g6ab5r33d0144028,1406.7511166425925
1d7ha16k68j184239,1227.950358522955
1g1ak52f957602626,1589.8621968417997
1d8gt58648w218755,1297.8486682110818
1g11c5sl9ef189907,1478.8790492875623
5fnyf3h55cb025307,1393.4339779253833
1j4gw48n24c120773,1302.080124237972
2b3ka53h37h686434,1440.7139120494462
19uua5659xa002897,1227.2260750512698
jt2bk12u920040680,1427.892362946355
1g4hd57237u173862,1298.9439615606825
2c3ccagt2dh683335,1480.762900226203
5npdh4aexdh321788,1433.0646460300243
jn1cv6ar3cm977843,1480.5186217069024
3fahp08z47r131014,1353.1110118634724
wauffafl1ba096599,1294.5582580375144
1g1pf5scxc7224267,1387.6556108343118
2hnyd18954h519301,1391.9245858519225
1fadp3f26el185674,1645.8578678220922
1n4al2ap0bn461388,1520.9736326926406
jn1cv6ap2cm622967,1482.336670278814
wmwrf33517tg17673,1391.391906340073
1ftsx21p55ea51757,1367.9144566024638
1ftex1cmxdfa39798,1571.5380550239727
1j4gs48k86c217044,1338.7046610701054
1gnec13v33j181353,1360.8793025816135
3fahp0ha2cr398852,1587.7702076493335
3fa6p0h90dr152655,1751.2071398164655
1ftww31p76ed61744,1332.5425403607223
1n4al3ap7dc906455,1521.2806115400183
jthbk1eg6c2497691,1492.7528663930036
wbaam3333xkc58754,1211.1636225503446
5xxgm4a73dg182609,1425.6282679931626
3fa6p0h77dr147953,1769.6514785258669
jthcf5c28b5050719,1551.6726853976409
1fm5k7f85dgb32072,1466.9598488179759
2a4rr5d1xar346670,1380.3396627153425
5tfnx4cn1bx002480,1467.719586560291
1fm5k8d87egc50750,1462.3988755772089
1fmju1h55cef02858,1393.1718867168984
1n4al3ap1ec157167,1700.9295112138464
3gtp1ve02cg224288,1361.1873339695946
3fa6p0k91dr147926,1665.5669748767173
3ln6l2gk2er828137,1510.2372883729238
wdbuf26j35a689186,1386.1655607366724
jn8az1mw3bw181730,1512.3257253936852
5gakraed4cj154842,1545.52353936837
4s4brbcc7e3258193,1355.7939014485562
1c3cdfaa0dd346418,1520.726441484245
2a4gm68476r693509,1470.9139786896092
5npec4abxch410087,1587.5725916520687
2ftrx17w24ca01622,1322.6157840253957
1g1pc5sb5e7388352,1459.6869320391309
kmhcn4ac4bu605337,1258.028662820025
wddgj4hb2df946456,1434.4838406124604
2g4ws52j621182099,1268.717919312765
4t4bf3ek2ar068282,1432.747563388242
3gnfc16008g200289,1327.898306242977
1g1pf5sc9c7123141,1496.05675590872
1gc4k1c84bf188198,1305.404106176392
1fmhk8d88cgb04044,1637.1398637185507
1fmdu63x6yza35758,1342.7152206052788
1gchg35u841130250,1214.0545677136301
4t1bf1fk3eu420353,1579.6816276997997
kmhdu4ad1au120345,1330.6362898633986
wauhfafl9en007707,1295.0381185732522
1g1je5sbxe4177567,1424.7556185386518
1c4njcbb6cd626250,1498.9647202005392
1n4al3ap0dn488504,1654.2371450926235
1n6af0ly3en104106,1365.750989358135
ja4ad3a3xez019526,1416.1540729183907
1nxbr32ex6z726342,1252.7005618686856
1ftfw1et8eke40626,1556.4173932652845
3ln6l2j97dr825772,1689.4622159555192
jtjhy7ax4a4043487,1507.4094957195841
2c3cdxbg5ch296724,1508.2709099865065
kmhdu46d98u345129,1377.91744044319
kmhcn36c47u039206,1394.5331859636638
1n6bd0ct0ac446701,1382.9349285395413
1j8ff47w47d278969,1444.4068314877613
2gnflnek9d6213977,1487.195238146757
1n4al2ap6cc173940,1654.4584446535566
wvgav7ax5cw557624,1374.285572679986
wddgf8bb9br151093,1429.1760674961727
2t1burhe2ec145197,1470.9630279681724
5uxzv8c55cl425052,1346.9112881492879
4f2cz94103km07125,1252.6698771570673
1gndv23148d201589,1261.2157050700114
3n1ab6ap8cl743710,1413.5318602581337
2d4gp44l56r836085,1483.8091330164195
zfbcfach7ez005432,1285.017131626189
1g11c5sa4df210174,1485.8599360471826
wbsde93493cf92356,1344.5007568458211
jtezu17r640020809,1367.4892469946565
1d7hu18n05j577776,1287.0224736068203
5uxzv8c50cl423449,1286.6066481624955
1fmcu0g94dua54773,1613.1922361190584
wbavm1c56dvl64436,1406.9483247902258
jnrar07y2xw068040,1231.2948217211888
3gnfk16zx4g256638,1281.7642717993622
1gks2ke71er202972,1441.4208963298856
1n4aa5ap5bc818356,1347.1243795762261
1g2za5e02a4162107,1292.0206005537746
wddsj4eb8en039927,1307.5063122824613
wbafr9c57bde82246,1417.5718337921428
1g1zc5eu6cf168226,1458.750293695994
3fahp07127r135669,1512.4976142180747
jn8af5mr0dt206355,1419.2900154648744
2gnflgek4d6317613,1477.1130275372996
1ftyr14u47pa62983,1388.6826739437856
3fahp07167r268242,1544.7112785930851
3fahp0ja6br323614,1448.4802687711813
3c4pdcab5dt722691,1467.2555807628341
2c3ka53g36h259442,1295.6707383778344
1g6dp577870111325,1514.0099394075635
wbalm1c5xce633818,1258.764325218597
1fafp56u27a143975,1280.4203433045398
2g1wb57kx91282523,1353.295664134039
1gndv33188d146487,1351.1504456745142
3gnal2ek5ds624027,1361.4140146162326
1hgcm826x7a005164,1340.073572656258
5yfbu4ee7cp053023,1569.2558936372222
2g1115sl8f9102241,1464.4656536117582
waudf98e98a065503,1160.279833751968
ml32a3hj7eh006846,1240.771810489588
2gnaldek8d1183212,1416.8494940107503
jnkcv64e49m605537,1292.666990656116
19uua76588a047648,1282.0266310284226
5j6rm3h72cl011903,1378.616107247596
3gnca13b79s625392,1310.3023833027178
1g6kd54y35u145627,1383.5426271698545
3g7da03e62s560251,1354.2972910518395
1fafp53u04g130722,1394.8529400399946
1fahp35n39w193281,1485.1418386533826
3c63drgl5cg285646,1293.244040298
