vin,sellingprice
1j4gw48s44c336467,4602.837
2melm74w1vx603619,1090.814
knafx4a67e5127187,10856.776
2t1br32e14c264462,3875.082
1g1zd5eu9bf201988,9543.027
kndup131046562894,2736.7974
2g1wf5ek1b1281581,5868.37
2t2gk31u77c011844,13801.255
1ftnf1cf8ekd17420,24101.402
waulc68e63a233402,5551.7026
jthgl46f875015124,14254.896
5j6rm3h53cl025176,19872.14
1fahp3fnxbw188972,10797.195
wbabd33424jy97817,4336.987
5uxfe83529l170811,19695.47
jtdktud32ed584445,14460.719
1g8aj55f77z187488,6882.4766
2c4rdgcg0cr204451,10161.388
1n4aa5apxec438000,15118.662
19uua9f55ca002462,20178.578
1ftne24w67da44976,3879.85
jn1cv6el0am150112,14837.372
1fahp3n26cl476501,10103.579
jn8af5mv5dt210835,12311.862
1gnsckkc8fr205029,40240.195
wddgf56x08f039121,9450.081
3n1cn7ap6dl876005,11009.173
1n4aa5ap3cc815652,12885.341
3fadp4ej1dm227597,11253.084
2t3bf4dv7bw172688,15650.843
1g11h5sa9df251711,12213.216
3lnhl2jc4ar615582,9860.969
4t1bf32k33u562748,2176.563
1d7hu18d75s323919,10851.001
1b3cc4fb9an189063,6898.008
1gndt13s662358557,4665.8403
wddgf4hb5cr239429,18021.44
km8jt3ab7cu401390,19119.139
1gkev23768j263857,9262.329
jthbf5c24c5176380,21099.02
1hgcg165x2a027836,1559.0078
kmhd35le6du156678,14673.032
wbavm1c51dvw41350,32193.291
1c4rjeag7ec144910,26471.354
2d4rn4de8ar496990,6611.7856
4t1bf1fk7cu098636,12562.341
wauaf78e26a046795,3432.73
1gkdt13s122106237,2087.7903
1n4ba41e66c829787,4508.72
4t3zk3bb8au024609,14675.482
1fm5k8d83dgb86317,24649.191
1n6ad0ev4ac404087,15199.665
2c3ccabg4eh261658,15636.808
1fafp552x3a196871,1921.0449
1gnscbkcxfr160773,37615.406
kmhct5ae1du137471,14054.587
2hges16543h601504,1919.0671
wba3b5g51fns15840,37607.125
3c4pdddg8dt615227,12683.917
jthce1blxd5001563,29894.236
1j8gl58k85w613103,4188.7637
3fahp0gaxcr304900,9449.473
1ftnf1cf0ekd48113,23915.31
1fahp2f83eg183230,17359.287
1g1jc6shxd4189457,8812.349
1fmzu73k53uc18137,2230.6091
1fmcu0h92dud56139,18867.504
jm3ke2cy8f0434836,20961.852
1g1zf57579f254408,10726.866
jthbk262982063524,10293.919
3n1bc1cp1al391729,4430.2705
4t1be46k47u032443,6663.325
jn1cv6ap9dm713252,21829.447
jtlkt334264049092,3304.3435
4jgdf7ce4da223492,36777.473
wp0ab2a90ds123041,44877.645
2g1wf5e37d1220344,9413.349
1c3cdfbaxdd268356,13373.672
1j4rr4gg4bc555195,16528.375
1gyek63n92r200314,2475.2253
5j6rm4h55cl021118,14511.208
jm1bl1uf3b1390089,7374.241
1nxbu4ee9az306581,8866.508
3ln6l2gk8er825498,26678.861
kmhcn46cx9u341270,2458.2214
1fmjk1h5xbef34161,24943.352
jm1gj1v66e1162487,18830.498
1fafp55s53g166741,3503.8816
jhlre4h47bc035761,16781.682
1hgcg56702a023996,2307.23
3vwrt71k66m746558,3573.9268
5tfdw5f17cx249548,23439.623
2c4rdgcg8er253237,17809.88
19uua56883a074677,3531.3828
2lmdu68cx8bj05646,10787.077
5n1ar18u67c626356,5519.3604
1ftne2ew8eda20173,21753.758
1fahp3gn9bw184524,9068.04
19xfb2f5xee243381,9182.8125
1gtw7fca5e1905770,20818.498
1zvht85h455209305,11928.062
1fafp55u11a128859,2602.2031
jthbe1bl6d5001460,30933.1
jm3er2bm7b0405127,18183.316
2c3cdxct1eh315591,18248.418
5xxgn4a7xcg039135,13306.985
1g2zg57bx94117540,3354.647
3n1ab6ap9al644813,7397.6147
jtjbt20x930014425,7132.243
1g6dt57v780164982,11249.348
2fmdk3kc4eba30799,22711.355
2c4rdgbg9dr616368,9780.107
1ft8w3bt5cea27096,24903.512
jthbe96s070016618,10426.177
jtmbk33v085063691,10649.874
3lnhm28t28r660744,6099.2617
jtmbd31v275093545,8295.272
1gtek19z26z254627,12281.645
jtebu5jr0a5028050,16732.82
4t1be46k07u044069,4588.603
5xxgm4a7xeg282238,13561.423
5npdh4ae4eh505402,13384.137
wdbrf40j63f382931,5585.9253
5tfhy5f11dx308848,30286.256
1n4aa5ap9bc866393,10579.938
1j4gz78yxwc163618,2433.9717
2t3bf4dv6bw173640,15941.242
1n4al3ap6dn429862,14125.604
1c3cdzab4cn136021,10964.594
1fmcu0dg1ckc48030,12612.34
jn8ae2kp0d9068333,15853.709
1mefm50ux2g620409,1558.7678
1fmyu031x5ka88199,2757.3093
5npet46c59h535167,4831.0786
jn8cs1mw4dm173129,30869.396
1fmcu0gx4eub81474,18325.857
jtdkn3du5d1615796,12522.755
1fm5k8d89dga37233,22928.86
1ftpx14555na08675,5637.7188
1fmhk8d85cga18738,18369.5
wddng71x07a121188,12311.976
1b3hb48b37d201969,4185.18
2hgfa16519h369184,4368.429
1gys4kef6br346956,32626.092
1b3cb4ha4ad603024,9813.8545
2fmza52256ba56681,4500.5728
1n4aa5ap8ec486577,12889.859
2g1wg5e33d1191129,11054.641
2fmdk4jc7dbb48738,20821.256
jn8az1mw3bw182053,15092.574
knafk4a67e5154467,12146.715
wddgf4hb8ea930911,23927.355
19uua8f20ca020058,18436.32
jn8as5mv1cw705624,16347.408
1g1jc6sg3d4231703,8850.033
knaft4a25a5242857,5663.7637
wdbtk76g84t024831,8854.122
wba3a5c55cf345182,24606.252
1c4bjweg5dl655483,27852.758
1gcec29029z162071,14931.894
1c4pjmak6cw120986,12202.625
1fmpu15576lb00788,5226.31
2gnfleek5c6358786,14181.273
2c4rc1cg3er180357,24572.78
2b3ka43r58h326800,5236.0776
1g2zg558964261180,3248.2756
wmwmf73518tt88928,8355.901
kmhhn65f76u206174,4625.0723
2d4gv58205h591407,2359.492
1n4al11d96n405049,4424.8374
jf1znaa18d2731233,23911.975
2hgfg1b99ah500776,9840.573
2t2bk1ba3cc153153,27493.463
1ftne2ewxeda19977,20280.623
jn8az1mw8dw313688,17319.787
1gbhg39c591143468,4199.4146
wmeej3ba0ck553414,7741.784
5j6yh18798l015149,11048.357
2d4rn5dg4br721026,8190.889
1j4gx48s24c385874,9099.353
wbapt735x8cx00895,9780.028
1fbss31l53ha60766,5021.265
2fmhk6c85dbd11442,15293.517
5tftx4gn8dx024805,18808.139
wauhfaflxcn010306,19183.557
kmhgc4dd2du221586,19578.713
2c3ja53g25h678246,2113.154
1ftyr14u0wta78359,2100.0735
jn1cv6ekxdm923406,25395.959
2fmdk4kc4cba79827,20765.963
1yvhp81a695m35040,6372.3833
salmf13496a235125,12529.242
kmhfh4jgxda233076,15752.58
3fa6p0k99er301400,13114.152
2gnaldek6c1277684,13967.449
4jgcb65e67a056765,8517.562
5j6rm4h33dl071421,18230.605
4a32b3ff9ce023054,10279.68
1gcrkpea0cz276898,17761.518
2a4gp54lx6r781680,3078.5989
5fnrl5h60cb073055,11484.597
1fm5k8d88ega09800,23837.793
1gtw7fca0e1906082,21154.424
1gkek63ux4j159713,4156.6816
ja3au86u78u008441,4078.2405
1g8al55f66z160145,1124.3422
wbaet37465nj89798,12072.801
1g1ak15f177200574,8750.742
1n4al3apxdn440136,14622.443
3d7mx48c36g247655,6185.946
jthkd5bh7c2055355,19901.982
1fm5k8f85fga04570,27150.875
wdbsk75f43f060145,12460.609
1n4aa5ap8ac816289,7146.7163
2fmdk4kcxdbb95356,18033.969
5yfbu4ee5dp087012,10689.416
2g4ws52j131114990,1844.6792
1c4rjfcg7cc103273,18999.586
jthbf5c29d5187781,27256.562
2t1bu4ee8cc800628,10298.582
2c4rdgeg2er179133,18258.441
jn8as5mtxew603465,17137.432
5j6re4h71bl067297,16360.032
3fahp0ha3cr291860,9464.947
4jgbf7be5ca781293,30087.086
3g5da03l07s562513,6898.1084
1n4bl11d96c251104,5519.5757
jthbf5c25c2102810,20938.346
jm1cw2bl8d0149065,15195.16
3tmlu4en7em150625,26271.62
3vwsf71k36m629545,2825.6633
wbafu7c58cdu58748,28554.8
3vwbx7aj5bm108602,10001.161
5npdh4ae0fh571222,13990.63
1n4al3ap8en260008,15195.979
1g6ky54911u182876,1300.2644
1n4aa5apxbc856004,16955.398
1fafp56u67a191527,4992.856
jthch96s260017537,12434.435
4t1bf32k43u557395,2176.563
3fa6p0lu8er308079,15865.232
1n4al2apxcn413527,13848.893
jn8cs1mw3dm173915,28870.545
1ftne2ew4dda54948,18755.44
1ftpw14584ka09953,6165.4766
1g1zd5e0xcf385031,9923.763
wbafr7c54cc810649,26301.125
1hgcp2f67ca142264,12202.203
1j4rr5gt4bc603765,17136.51
jtjbt20x350075451,5756.1846
1c4njrfb3fd249037,26217.182
1yvhp80c385m20285,4350.09
4m2cn8b77akj08834,9940.604
1hgcp2f32ca079306,12938.353
jthcf5c24b5051415,19589.053
1vwbp7a31dc109607,14876.457
1gnkvgkd4dj194946,21462.05
5fnrl5h43cb013351,16741.045
3fa6p0h94er382314,14561.117
3vwsb69m92m095277,1623.6837
1ftkr1ad0bpb02706,13246.692
1hgcp2f68ca145092,12711.127
wbagl63413dp61945,2588.9138
1g11b5sa3df131680,13391.987
1n4al2ap4bc140482,8353.568
1b3el46x14n308491,2648.7476
1n4al11d56n333816,6302.9473
wbskg9c55ce797894,34515.89
1n4al3ap7dc912532,15011.799
3gkfk16r1xg529905,2547.1943
wbaxg5c59cdx03671,31101.715
4n2zn16t42d808408,1291.3923
1fmju2a59eef40614,25931.953
3c4pddbg0et211908,17729.318
2t3df4dvxcw191648,19282.74
1ftne24213ha50152,2238.9119
1n4aa5ap5dc830123,18581.988
5gten13e588114084,10945.749
19xfb2f92ce015858,12950.466
3fa6p0h71er243840,15707.619
1g6dm577040113901,3169.9526
1c4hjwfg8dl664400,28933.25
1j4fa39s76p781106,9463.056
1fmzu73k05uc04214,4501.855
jm1cw2dlxc0141481,20124.436
2hnyd18814h548804,7131.1143
jthcf5c22c5057540,21159.766
1c3cdzab6dn607023,9752.533
1gcskse38az100409,17605.889
2t2zk1ba3dc124462,32413.717
1n4al3ap8fn311380,11478.39
jtjht00w923521747,4937.862
1n4al2ap8bc148553,11043.559
3fa6p0luxer308326,15016.757
1g6ds5e33c0100614,14805.436
6g2er57788l127964,7461.639
kmhec4a43da066396,14126.442
1fmcu9d79ckb22440,12430.824
1ftew1cm0ekd93017,26979.758
2t2bk1ba7cc145833,26046.893
5uxwx5c57blw13582,27041.234
1gnec13t24j223706,9613.808
1c4gp64l9yb658059,3488.2476
2c3cdyag7dh604131,18913.262
1c3bcbfg8cn279810,16568.105
wba3a5c55ep601379,28199.725
5tdba23c64s003155,3885.5703
knafx4a62e5097239,11189.713
wbabd534x6pl17693,5564.5635
wbawb73547p021677,7109.705
3fahp0hg7cr419926,10803.91
4t1bf1fkxeu419703,16196.809
1vwah7a32dc088713,13140.026
wddgf4hb4cr216756,20824.838
jthbn36fx55021972,6973.5684
wddgj4hb4cf802891,22974.092
5fnyf3h55db017208,24493.43
3vwrm71kx8m180209,3349.3354
5fnyf4h73cb048964,20524.287
1a8hx58p77f544718,7630.571
1n4bu31d9sc101562,1302.9177
3d4pg5fv0at150580,6374.102
1fm5k7b89dga29971,22262.617
1fm5k8d85dgb79417,15613.62
2c4rdgbg9cr146454,6514.904
jtdkdtb36e1574688,15810.515
5npeb4acxch416211,11189.361
1ftne24w04ha63334,2527.6426
1fahp32n49w170273,6031.485
knadm4a36e6394885,12568.878
yv4940dl1e2516909,22862.213
wbadm6344ygu28113,2727.8872
5xyktca62fg600638,20528.818
2c4rdgbgxdr656040,15946.247
1zvbp8em3e5231769,13077.824
5npeb4ac1dh747390,12188.502
sajwa71b06sg49749,5258.0815
2c3ccaagxeh232618,16752.37
2g1wf52e749274511,2166.6123
1hgcs1b87ca014624,13618.596
5tdzk3eh7as019760,14793.735
1c3ccbbb1dn545698,12465.255
1gdgg31v061903480,2982.5244
jh4cu2f40cc013422,18819.965
1j8gr48k89c543652,17016.28
1gcdt136758206181,7677.3745
1g6kd54y35u238468,2110.6458
yv1mh682452064955,2957.405
wa1wkafp8ca038020,28370.025
5xykt3a69cg300963,14735.548
2c3ja53g65h530438,2491.5212
jteht05j732043105,6264.121
waujf78kx9n051245,10620.53
wddgf8ab3da803774,26240.031
1fadp3e29dl186382,14410.677
jm1bl1ug8b1901479,11452.518
1g1jc5sh9c4159245,8295.092
1ftfw1ct8ekd55644,26051.912
jtebu11f98k007353,14119.973
2g1fc3d31c9118200,18577.455
1ftpw14524kd61376,8289.804
jn8ar07s4xw366220,3776.6995
jhmfa16886s002021,4025.6326
1fmfk20557la13598,8470.423
jtkjf5c73c3031845,11111.156
1fmdu73w12uc78556,2584.6887
jthbe262062004334,10192.92
1hgcp2f69ca058253,11615.532
1c4rjfag6cc226470,24159.951
1n4dl01axyc220729,1572.4506
1n4al3ap9ec420585,15782.186
2t1bu4eexdc088902,15374.021
2hgfa55587h701059,4183.8213
3n1ab7ap6el622733,8712.672
4a32b2ff9ce012307,9623.557
1n4al3ap4dc171921,12537.347
3fahp0ja9cr292361,10722.996
wauvt68e03a289215,2311.1614
1ftfw1et2dfb12240,30849.549
jhmgd38617s046608,5041.182
1g1am15b567709265,8902.103
waubfafl6an051406,18770.553
2g1wg5ek0b1132088,6974.45
jm1de1ky4c0152251,5857.5405
3fa6p0lu9er308365,16071.106
2g1wt58k489220398,9613.022
jn1cv6ar3cm970942,16378.132
3gtp2ve73dg327408,30359.906
5npdh4ae3dh364031,10896.071
1fmcu9c74ckb32584,11211.83
5n1ar2mm7ec632479,23507.56
wbana53524b848816,3829.6501
kmhdh4ae0du591078,14604.634
jn8dr09y53w837283,4905.0957
2g1wf52e049343300,2585.4658
1n4al3ap2dn518991,12917.994
2fmdk3kc0eba39029,22665.826
4a4ar5auxde025109,16270.813
4jgbf71e07a277435,12630.719
1c4rjfjt0ec161941,29388.867
kndmg4c73e6543215,15022.195
4tawn72n1wz067204,4664.197
4t1ca38p94u023493,3910.2957
wbawc73549e068865,17780.19
4t1bd1fk6cu030673,14399.0
2g1wc57m391241018,6496.18
sajea51c64wd55397,3163.0369
kmhgc4dd7cu178426,15722.034
2fmdk4jc9cba76004,19304.348
2c4rdgeg7er431698,17887.691
1j4gl48kx3w625200,4036.77
1j4hr58215c694872,5291.4673
1fmeu63e58ua62563,10492.456
2b4fp25b6yr855053,2093.9739
5fnrl38727b424521,6654.189
1g6ab5r33d0144028,19115.486
1d7ha16k68j184239,14170.124
1g1ak52f957602626,2771.5818
1d8gt58648w218755,15766.736
1g11c5sl9ef189907,17121.254
5fnyf3h55cb025307,22134.77
1j4gw48n24c120773,5269.606
2b3ka53h37h686434,7222.1636
19uua5659xa002897,2509.233
jt2bk12u920040680,3405.1506
1g4hd57237u173862,7446.039
2c3ccagt2dh683335,13760.854
5npdh4aexdh321788,13000.783
jn1cv6ar3cm977843,19106.672
3fahp08z47r131014,3468.4612
wauffafl1ba096599,22282.37
1g1pf5scxc7224267,7745.909
2hnyd18954h519301,3125.1355
1fadp3f26el185674,11958.895
1n4al2ap0bn461388,8062.8267
jn1cv6ap2cm622967,18476.676
wmwrf33517tg17673,10231.308
1ftsx21p55ea51757,8338.949
1ftex1cmxdfa39798,21254.188
1j4gs48k86c217044,5044.054
1gnec13v33j181353,7676.674
3fahp0ha2cr398852,8413.141
3fa6p0h90dr152655,14047.833
1ftww31p76ed61744,6697.5312
1n4al3ap7dc906455,12679.315
jthbk1eg6c2497691,21459.637
wbaam3333xkc58754,2247.5974
5xxgm4a73dg182609,12119.708
3fa6p0h77dr147953,15244.796
jthcf5c28b5050719,23287.076
1fm5k7f85dgb32072,22779.76
2a4rr5d1xar346670,8758.264
5tfnx4cn1bx002480,12147.889
1fm5k8d87egc50750,22722.033
1fmju1h55cef02858,17181.666
1n4al3ap1ec157167,12855.942
3gtp1ve02cg224288,22112.725
3fa6p0k91dr147926,18588.941
3ln6l2gk2er828137,20511.547
wdbuf26j35a689186,6502.608
jn8az1mw3bw181730,16445.361
5gakraed4cj154842,21542.729
4s4brbcc7e3258193,22613.357
1c3cdfaa0dd346418,14110.097
2a4gm68476r693509,4163.6274
5npec4abxch410087,13888.833
2ftrx17w24ca01622,6207.4907
1g1pc5sb5e7388352,14689.484
kmhcn4ac4bu605337,9387.484
wddgj4hb2df946456,25166.482
2g4ws52j621182099,3290.1233
4t4bf3ek2ar068282,6687.1123
3gnfc16008g200289,6858.782
1g1pf5sc9c7123141,8736.547
1gc4k1c84bf188198,28787.896
1fmhk8d88cgb04044,21620.877
1fmdu63x6yza35758,1705.2184
1gchg35u841130250,2658.8289
4t1bf1fk3eu420353,16090.254
kmhdu4ad1au120345,3587.5068
wauhfafl9en007707,29337.53
1g1je5sbxe4177567,15103.4
1c4njcbb6cd626250,12513.253
1n4al3ap0dn488504,10811.737
1n6af0ly3en104106,20521.445
ja4ad3a3xez019526,18809.596
1nxbr32ex6z726342,3159.844
1ftfw1et8eke40626,29092.678
3ln6l2j97dr825772,22405.74
jtjhy7ax4a4043487,27853.893
2c3cdxbg5ch296724,13234.44
kmhdu46d98u345129,7587.4604
kmhcn36c47u039206,1582.3368
1n6bd0ct0ac446701,16449.656
1j8ff47w47d278969,12903.025
2gnflnek9d6213977,19087.33
1n4al2ap6cc173940,12277.506
wvgav7ax5cw557624,17883.361
wddgf8bb9br151093,21060.885
2t1burhe2ec145197,15789.963
5uxzv8c55cl425052,32827.727
4f2cz94103km07125,8139.8384
1gndv23148d201589,3919.583
3n1ab6ap8cl743710,11948.371
2d4gp44l56r836085,4795.853
zfbcfach7ez005432,11487.22
1g11c5sa4df210174,14140.483
wbsde93493cf92356,6351.6523
jtezu17r640020809,5181.95
1d7hu18n05j577776,8340.104
5uxzv8c50cl423449,29630.104
1fmcu0g94dua54773,12908.68
wbavm1c56dvl64436,31741.246
jnrar07y2xw068040,2845.8713
3gnfk16zx4g256638,6054.8423
1gks2ke71er202972,25814.646
1n4aa5ap5bc818356,10266.09
1g2za5e02a4162107,8421.561
wddsj4eb8en039927,32873.92
wbafr9c57bde82246,21521.441
1g1zc5eu6cf168226,8199.226
3fahp07127r135669,9840.754
jn8af5mr0dt206355,12590.382
2gnflgek4d6317613,15838.437
1ftyr14u47pa62983,3627.6885
3fahp07167r268242,4174.659
3fahp0ja6br323614,9608.888
3c4pdcab5dt722691,16321.329
2c3ka53g36h259442,3838.673
1g6dp577870111325,9375.757
wbalm1c5xce633818,40149.62
1fafp56u27a143975,4001.1133
2g1wb57kx91282523,6223.5264
1gndv33188d146487,6056.8115
3gnal2ek5ds624027,19154.984
1hgcm826x7a005164,9034.132
5yfbu4ee7cp053023,12033.231
2g1115sl8f9102241,17841.854
waudf98e98a065503,7844.7437
ml32a3hj7eh006846,8506.525
2gnaldek8d1183212,18564.2
jnkcv64e49m605537,12024.646
19uua76588a047648,10023.658
5j6rm3h72cl011903,19897.54
3gnca13b79s625392,3321.538
1g6kd54y35u145627,2966.6409
3g7da03e62s560251,1566.7982
1fafp53u04g130722,2921.9995
1fahp35n39w193281,6522.8667
3c63drgl5cg285646,24063.816
3gcek23m39g283237,13378.083
3fahp0ha8cr420725,9540.58
2cnflcew7a6357776,9547.483
3fa6p0hr8dr337732,13485.207
2hgfg3b50eh520607,18443.965
jthbf5c21d5192649,27671.05
4t1be46k49u807083,8415.522
jn1ca21d5vt858757,1829.4034
1hgcp2f46ca060346,11633.685
2t1burhe3ec010360,14277.059
2fabp7bv5ax113795,9492.627
jn8az1mw0cw200560,17820.145
1n4al2ap5cc186839,13515.242
5tdza3eh4ds041240,26088.83
2hgfg21597h707424,4818.1875
jhlrm4h75cc004670,20610.07
5npeb4ac8dh680075,10389.479
3fa6p0hr5er171882,15780.422
1ftne14w77da27632,4023.6057
jtlze4fe7dj031642,8326.03
2d4rn5d16ar459598,10383.707
1fm5k7f81ega49904,26692.863
wp0ab2a94ds122393,46577.47
4jgbb86ex6a120889,9533.984
1fa6p0h70e5373630,14943.504
1gnec16z92j301542,2346.6501
4t1bf1fk4du655486,12623.01
5j8tb1h52ba002750,22012.229
1fmeu63e36ua41983,7573.298
2c4jdgag5cr193432,10850.158
yv1cz852651205569,3100.8945
wba3a5c54df351962,23122.01
wa1cfafp4ba009992,21642.553
1fmzu35pxwud41891,1567.0972
wp1ab29p86la67431,9090.012
1j4fa54167l113932,12367.02
jn1ca31dxyt746403,1235.2712
5fnyf4h79bb008614,20089.951
1ftzr15e81ta45128,464.23724
ys3ed49zx33002837,4389.9824
5yfbu4ee9dp185282,13755.53
1n4al2ep5dc185430,14706.343
5j6yh18305l010687,7459.395
kndjd733255467602,1955.4048
1n4aa5ap0dc832037,11473.579
3lnhl2gc3cr805920,15695.955
jn1cv6el9cm471553,23208.988
1g1zh57b094110095,5691.6406
1g1pe5sb8e7180525,14002.739
wdbtk75g96t057096,5675.552
jn1by1ap1cm335125,24273.658
1ftfw1r60bfa07424,28004.434
3fadp4fj6em103664,15502.435
1gc1kxc81bf237105,15080.144
2fmdk3kc5eba71586,26046.41
1fmfk185x8la48542,12058.69
1gtw7fca2e1908626,20399.246
5n1al0mn2ec500986,34634.594
wbana73554b806040,6313.049
5xyktca62fg561257,19732.883
3gtu2vec3eg119479,28107.967
2c4rdgbg9dr647989,9193.548
3gcukrec1eg451623,26480.877
1c3cdzcb6dn681572,10262.181
4t1bf3ek5bu681881,8691.53
5npeb4ac3ch453357,12354.1
2gcec19v211407938,2521.9084
3vwd07aj8em236544,14303.918
1ftne2ew2eda13607,21681.955
19xfb2f56ce062985,10681.794
2fmdk3jc3dbc57076,20760.422
kmhct5ae9du117694,11470.052
3vwck21y73m304657,2535.0247
1g2nw12e41m520901,1187.7026
1ftfw1et8dfa78790,25470.168
4t1bf1fk4eu399271,16142.801
2c4rc1bg2er357689,17250.08
jn1by1ar5cm393112,23175.469
4t1bf28k3yu938258,1865.8074
5tdzk23c27s057553,8024.9023
1n4aa5apxcc817334,17000.744
4t1bf1fk7eu399832,15344.732
kmhhn65f85u177038,3263.9116
1fahp2e83dg138868,10392.182
1c3cdfaa0dd194754,13725.478
jf1gh6d68bh823939,13376.342
3gtp2xe25bg356390,23742.646
2c4rdgbg2cr218448,9293.549
jn1cv6ar8bm411515,18194.041
knage123785199976,8003.345
1fmyu60ex2ub96459,1917.6077
1ftne24l29da93925,6165.8086
3vwva7atxcm618641,11821.852
1yvfp84c665m54123,3097.6323
5tdbk3eh8ds215003,18845.303
jn1cv6ek7dm920799,23548.293
1n4ba41e35c863670,3965.899
2t2ha31u74c038898,11287.238
2t1bu4ee7bc588321,10186.04
2hgfa16538h345290,4312.5957
1ftfw1cf7dfd76292,26409.934
1c3ccbbb6dn765547,12172.73
1n4al3ap2dc168919,10717.426
wddkj5kb6ef225728,34764.613
2gnalbek4d6251674,13036.03
1g1zs52f84f198337,2480.6348
1d7he48n88s567803,13742.591
jn1cv6ar1cm671336,20985.04
wbavb33566ks33058,5777.6895
1fafp55u23g224774,2354.0305
3vwpg31c46m407407,6760.0435
2d4gp44l25r458967,2279.8313
1gkfc16087r220172,12789.921
1c6rr7ftxds618208,22291.285
3fadp4bj3dm220882,15470.234
1nxbr32e74z204782,2440.3364
1c3cdfaa3dd127520,10179.05
1nxbr32e76z678346,3054.0596
1fafp33p7yw122630,1243.8647
4t1bf1fk6du703439,13410.469
1fmcu9eg3cka41044,18642.033
wdbuf65j83a281448,5499.2383
4jgda5hbxda173537,30094.174
5uxzv4c58d0e08101,34779.457
wp0cb2a84ds132440,43835.79
yv1622fs8c2139188,13582.658
1g6ds1ed3b0126257,22914.068
1g1yy25w395111171,21625.97
4t1bf1fk2cu035458,13647.995
1hgcp2f48ca108008,17691.438
kmhcn4ac2bu609712,6468.7993
jhmze2h5xas009927,8837.682
