vin,sellingprice
1n4al2ap5cn424564,12218.165869366461
1ftfw1et8cfb48321,22594.199010051667
3fa6p0h71er259567,14613.723990296785
1c3cdzab7dn610562,10120.708031611664
1c6rd7ft7cs204333,20238.04713424747
5npeb4ac3ch290449,13488.288547336211
1ftfw1ef3bfc35956,25610.349673091103
jf1znaa10d1719373,17061.63764068057
2c4rdgegxer431226,19838.815555360245
1n4al3ap9ec105740,14730.939721782472
wbxpa73464wc36440,5838.423476446051
yv440mdb2f2610299,28499.691620013127
2c3ccakt9eh306087,23216.745201141253
2d4fv47tx6h156976,4305.4945816908585
1fbss3bl5edb01101,21270.089076498105
1ftww31p86ec33609,14151.884366778791
1g6dw677x50225462,6373.9032166954685
1ftfw1r69dfb74948,41351.430162027245
1fahp2e82eg107578,18232.179698652417
jn1cv6ek3cm422386,21194.242963587072
3fa6p0h7xdr271747,13742.921903268056
1g6dw677550216409,5687.135191430384
2gkaluek7c6276284,18144.17268959117
4t4be46k09r098027,6734.838730633202
1ft8w3dt0deb21420,38944.032478787
knafe122845051705,3028.582450005218
1g1pe5sb9e7114453,12889.80602752273
3c4pddbg6ct222361,11395.125423091982
km8jn72d05u127017,5301.854970349854
5tfhw5f13cx249936,28536.545031270474
1g1pc5sb7d7144958,7929.274967035603
1gnwkmeg6br194783,24431.56230710184
1g1zd5eb9af288546,8455.073002093548
1j4gw48s44c336467,4252.811130326068
2melm74w1vx603619,2242.674396037921
knafx4a67e5127187,11622.835545704374
2t1br32e14c264462,4885.043411072806
1g1zd5eu9bf201988,10251.89560951819
kndup131046562894,2683.2154738875574
2g1wf5ek1b1281581,7197.421564594485
2t2gk31u77c011844,11983.429702272535
1ftnf1cf8ekd17420,18651.05686563088
waulc68e63a233402,3872.9516880581405
jthgl46f875015124,16984.585592967756
5j6rm3h53cl025176,17330.733556532326
1fahp3fnxbw188972,9427.823842961721
wbabd33424jy97817,4917.368132999051
5uxfe83529l170811,18393.78399338473
jtdktud32ed584445,11531.011077686837
1g8aj55f77z187488,5104.316305202661
2c4rdgcg0cr204451,10312.774769742671
1n4aa5apxec438000,16353.823012497038
19uua9f55ca002462,21541.787862692545
1ftne24w67da44976,5365.088260685075
jn1cv6el0am150112,20310.160280545155
1fahp3n26cl476501,12635.009996005454
jn8af5mv5dt210835,15706.147106458091
1gnsckkc8fr205029,47296.85271474747
wddgf56x08f039121,12907.26053684463
3n1cn7ap6dl876005,9575.45087168345
1n4aa5ap3cc815652,14739.21818831788
3fadp4ej1dm227597,10361.589651326985
2t3bf4dv7bw172688,14278.211209504338
1g11h5sa9df251711,12560.812489155385
3lnhl2jc4ar615582,10810.232873973895
4t1bf32k33u562748,3241.2554080158816
1d7hu18d75s323919,7756.0687458645525
1b3cc4fb9an189063,5553.642939816244
1gndt13s662358557,3922.688317697323
wddgf4hb5cr239429,20410.518181892035
km8jt3ab7cu401390,12761.177263944126
1gkev23768j263857,8872.139374711644
jthbf5c24c5176380,20765.84693046116
1hgcg165x2a027836,2796.254436752991
kmhd35le6du156678,13834.87535728499
wbavm1c51dvw41350,24578.506609658685
1c4rjeag7ec144910,24787.633539867824
2d4rn4de8ar496990,7062.745106823876
4t1bf1fk7cu098636,12938.114224120538
wauaf78e26a046795,4652.501420626599
1gkdt13s122106237,2870.2980671610962
1n4ba41e66c829787,5538.678515231751
4t3zk3bb8au024609,14424.682338330244
1fm5k8d83dgb86317,24985.691032414117
1n6ad0ev4ac404087,13926.752423065394
2c3ccabg4eh261658,22560.44648759746
1fafp552x3a196871,2258.9290293109816
1gnscbkcxfr160773,38999.34331927952
kmhct5ae1du137471,11219.477949839253
2hges16543h601504,3233.304183118922
wba3b5g51fns15840,33688.66749301502
3c4pdddg8dt615227,13959.063141496006
jthce1blxd5001563,29731.919792396016
1j8gl58k85w613103,4126.067015088907
3fahp0gaxcr304900,10604.868133447415
1ftnf1cf0ekd48113,17832.62204895051
1fahp2f83eg183230,19875.76065465106
1g1jc6shxd4189457,9362.763469786805
1fmzu73k53uc18137,2830.2425869454237
1fmcu0h92dud56139,18816.669107294303
jm3ke2cy8f0434836,18500.632590864538
1g1zf57579f254408,9796.701718611406
jthbk262982063524,10126.123430181606
3n1bc1cp1al391729,5033.888295408077
4t1be46k47u032443,6413.527130244275
jn1cv6ap9dm713252,21259.69459598092
jtlkt334264049092,4997.332784631706
4jgdf7ce4da223492,39986.33094371389
wp0ab2a90ds123041,73983.76114512043
2g1wf5e37d1220344,9859.929447180599
1c3cdfbaxdd268356,12432.93254350779
1j4rr4gg4bc555195,18823.137352488255
1gyek63n92r200314,3106.2007112236033
5j6rm4h55cl021118,15848.219923628501
jm1bl1uf3b1390089,8845.496556826602
1nxbu4ee9az306581,8735.748596754278
3ln6l2gk8er825498,24415.34663149047
kmhcn46cx9u341270,4318.173029851362
1fmjk1h5xbef34161,23828.4245616822
jm1gj1v66e1162487,18912.186386951522
1fafp55s53g166741,2870.43410402606
jhlre4h47bc035761,14579.978918309955
1hgcg56702a023996,3543.038684490972
3vwrt71k66m746558,4554.605072059059
5tfdw5f17cx249548,27556.201393095926
2c4rdgcg8er253237,16496.82772319544
19uua56883a074677,3335.972494712519
2lmdu68cx8bj05646,11298.616488232274
5n1ar18u67c626356,5417.135931075433
1ftne2ew8eda20173,21123.195143665427
1fahp3gn9bw184524,7882.6319448486365
19xfb2f5xee243381,9072.568495761698
1gtw7fca5e1905770,20659.793050207772
1zvht85h455209305,7190.091321334428
1fafp55u11a128859,2952.3023533178966
jthbe1bl6d5001460,29646.514058421162
jm3er2bm7b0405127,12121.346085946725
2c3cdxct1eh315591,21576.878524672833
5xxgn4a7xcg039135,13270.122213035822
1g2zg57bx94117540,4554.394666365353
3n1ab6ap9al644813,7116.653468283071
jtjbt20x930014425,9668.613468674645
1g6dt57v780164982,10457.68326369612
2fmdk3kc4eba30799,22434.59088165497
2c4rdgbg9dr616368,11941.778851284114
1ft8w3bt5cea27096,32272.9154061807
jthbe96s070016618,12437.233025759779
jtmbk33v085063691,8667.978816250758
3lnhm28t28r660744,6711.310789442763
jtmbd31v275093545,8452.632699649808
1gtek19z26z254627,12491.103015370074
jtebu5jr0a5028050,22448.732698145526
4t1be46k07u044069,6578.384370980754
5xxgm4a7xeg282238,14723.433868764756
5npdh4ae4eh505402,12988.336866290838
wdbrf40j63f382931,3156.176475097204
5tfhy5f11dx308848,31684.521394313117
1n4aa5ap9bc866393,16593.358850170538
1j4gz78yxwc163618,2400.9256116983183
2t3bf4dv6bw173640,14388.94722792939
1n4al3ap6dn429862,13744.739536825831
1c3cdzab4cn136021,10803.837457562251
1fmcu0dg1ckc48030,13450.042913442265
jn8ae2kp0d9068333,17514.623316621968
1mefm50ux2g620409,2555.9555775286244
1fmyu031x5ka88199,4058.187373262131
5npet46c59h535167,5657.526021955293
jn8cs1mw4dm173129,26620.069983798723
1fmcu0gx4eub81474,16276.406794749517
jtdkn3du5d1615796,14152.380435827523
1fm5k8d89dga37233,24916.151977178346
1ftpx14555na08675,7769.870613248046
1fmhk8d85cga18738,21503.06687707254
wddng71x07a121188,19059.956707789574
1b3hb48b37d201969,4284.049271888918
2hgfa16519h369184,6872.620525004376
1gys4kef6br346956,32825.66207978087
1b3cb4ha4ad603024,7974.042166730947
2fmza52256ba56681,3086.333377262607
1n4aa5ap8ec486577,13688.789893988216
2g1wg5e33d1191129,9920.764481129796
2fmdk4jc7dbb48738,21772.831498404557
jn8az1mw3bw182053,15852.698753853405
knafk4a67e5154467,11587.221051670485
wddgf4hb8ea930911,22785.792680823062
19uua8f20ca020058,17856.788593119138
jn8as5mv1cw705624,15126.068216125383
1g1jc6sg3d4231703,9738.412149373551
knaft4a25a5242857,7555.730040983935
wdbtk76g84t024831,4889.479460920262
wba3a5c55cf345182,23370.927348838137
1c4bjweg5dl655483,27534.96519473788
1gcec29029z162071,16693.153442259554
1c4pjmak6cw120986,12476.57268497766
1fmpu15576lb00788,7036.255689525446
2gnfleek5c6358786,14346.086464827376
2c4rc1cg3er180357,21875.465895388894
2b3ka43r58h326800,5902.204269049999
1g2zg558964261180,3733.0640673023913
wmwmf73518tt88928,7662.07281443217
kmhhn65f76u206174,5308.7839026376405
2d4gv58205h591407,4734.641692161049
1n4al11d96n405049,6001.706239514386
jf1znaa18d2731233,18280.34440616152
2hgfg1b99ah500776,8665.38568851075
2t2bk1ba3cc153153,27919.052174975775
1ftne2ewxeda19977,20649.20306062618
jn8az1mw8dw313688,15977.726391867522
1gbhg39c591143468,6674.691908504587
wmeej3ba0ck553414,7703.459210318957
5j6yh18798l015149,9497.42781177673
2d4rn5dg4br721026,9035.042149932191
1j4gx48s24c385874,6432.071685065053
wbapt735x8cx00895,13243.922531034133
1fbss31l53ha60766,4657.200682443708
2fmhk6c85dbd11442,19889.72607646101
5tftx4gn8dx024805,16679.375552562145
wauhfaflxcn010306,18714.251382210736
kmhgc4dd2du221586,18300.083134214154
2c3ja53g25h678246,3924.7580253835913
1ftyr14u0wta78359,4376.764123528867
jn1cv6ekxdm923406,23754.435345406248
2fmdk4kc4cba79827,20993.326215846497
1yvhp81a695m35040,6566.289919911878
salmf13496a235125,12753.051380483783
kmhfh4jgxda233076,17548.738397465204
3fa6p0k99er301400,15291.008519421457
2gnaldek6c1277684,13289.396841022715
4jgcb65e67a056765,9118.485162520048
5j6rm4h33dl071421,16554.262264069956
4a32b3ff9ce023054,8714.307656697709
1gcrkpea0cz276898,14596.729885317649
2a4gp54lx6r781680,3755.9595622478073
5fnrl5h60cb073055,21266.01584668766
1fm5k8d88ega09800,25185.999995318165
1gtw7fca0e1906082,20829.03903552135
1gkek63ux4j159713,6349.286135902594
ja3au86u78u008441,6083.010898799945
1g8al55f66z160145,2505.248360949107
wbaet37465nj89798,7342.998714159771
1g1ak15f177200574,4636.0895574941715
1n4al3apxdn440136,14137.092279701408
3d7mx48c36g247655,12620.48241169753
jthkd5bh7c2055355,19839.967067324676
1fm5k8f85fga04570,28066.526521423017
wdbsk75f43f060145,16075.786590936217
1n4aa5ap8ac816289,11409.121461430088
2fmdk4kcxdbb95356,18842.710682191828
5yfbu4ee5dp087012,11031.547457847128
2g4ws52j131114990,2899.412243572386
1c4rjfcg7cc103273,27910.768844511535
jthbf5c29d5187781,24251.126193509506
2t1bu4ee8cc800628,11066.163356726747
2c4rdgeg2er179133,18490.51386350522
jn8as5mtxew603465,13292.905540278234
5j6re4h71bl067297,19139.6260474004
3fahp0ha3cr291860,10438.22727506566
4jgbf7be5ca781293,31943.293791232758
3g5da03l07s562513,5666.352448283714
1n4bl11d96c251104,4378.859072402681
jthbf5c25c2102810,20765.84693046116
jm1cw2bl8d0149065,11739.969225609284
3tmlu4en7em150625,26312.95349809095
3vwsf71k36m629545,4899.015153463728
wbafu7c58cdu58748,30309.445420622444
3vwbx7aj5bm108602,9099.260525589167
5npdh4ae0fh571222,11795.09073749868
1n4al3ap8en260008,15824.687992366828
1g6ky54911u182876,2345.7312608634093
1n4aa5apxbc856004,16614.042924057543
1fafp56u67a191527,3217.0918908819935
jthch96s260017537,11557.524572527074
4t1bf32k43u557395,3435.9145121159236
3fa6p0lu8er308079,17664.9531595862
1n4al2apxcn413527,12715.733635684799
jn8cs1mw3dm173915,25734.717286286483
1ftne2ew4dda54948,18833.192229738423
1ftpw14584ka09953,6067.411797412226
1g1zd5e0xcf385031,10103.77365799497
wbafr7c54cc810649,29691.279823861434
1hgcp2f67ca142264,13495.212811740346
1j4rr5gt4bc603765,21905.017393374343
jtjbt20x350075451,6039.4321549703545
1c4njrfb3fd249037,16379.718739107817
1yvhp80c385m20285,5793.682377714133
4m2cn8b77akj08834,9471.92617627138
1hgcp2f32ca079306,12449.846726658021
jthcf5c24b5051415,18316.808752674446
1vwbp7a31dc109607,12420.248260015787
1gnkvgkd4dj194946,18601.540583026777
5fnrl5h43cb013351,17282.206355233087
3fa6p0h94er382314,16131.236358652544
3vwsb69m92m095277,3025.003670232591
1ftkr1ad0bpb02706,9190.142545395249
1hgcp2f68ca145092,13137.307102742538
wbagl63413dp61945,3596.0275601328167
1g11b5sa3df131680,12418.986293267106
1n4al2ap4bc140482,8272.451600345765
1b3el46x14n308491,2943.7513438074284
1n4al11d56n333816,5013.594013957128
wbskg9c55ce797894,38575.050042965355
1n4al3ap7dc912532,15073.442161276296
3gkfk16r1xg529905,2288.63579942738
wbaxg5c59cdx03671,27568.27340110033
4n2zn16t42d808408,2463.823748769771
1fmju2a59eef40614,29030.006418492285
3c4pddbg0et211908,16477.070787495308
2t3df4dvxcw191648,17940.06629964374
1ftne24213ha50152,3168.501925707143
1n4aa5ap5dc830123,18407.400973792337
5gten13e588114084,13470.736618484356
19xfb2f92ce015858,13771.974626423393
3fa6p0h71er243840,14613.723990296785
1g6dm577040113901,3570.8479742163095
1c4hjwfg8dl664400,30261.64974514503
1j4fa39s76p781106,10597.283203663854
1fmzu73k05uc04214,4064.4532168635683
jm1cw2dlxc0141481,14023.9145727137
2hnyd18814h548804,5512.39394445337
jthcf5c22c5057540,20765.84693046116
1c3cdzab6dn607023,10027.489755974913
1gcskse38az100409,19614.2490004922
2t2zk1ba3dc124462,29622.542321815014
1n4al3ap8fn311380,10838.802604529392
jtjht00w923521747,7351.29232949307
1n4al2ap8bc148553,10865.672603191117
3fa6p0luxer308326,17461.485285682644
1g6ds5e33c0100614,20737.95961513152
6g2er57788l127964,14724.637457196328
kmhec4a43da066396,13333.230017981447
1fmcu9d79ckb22440,13364.538805854678
1ftew1cm0ekd93017,24854.782379486296
2t2bk1ba7cc145833,26443.306516570854
5uxwx5c57blw13582,22591.49794498157
1gnec13t24j223706,8819.728527487876
1c4gp64l9yb658059,1963.3483818375198
2c3cdyag7dh604131,20025.00570102091
1c3bcbfg8cn279810,13038.849827525879
wba3a5c55ep601379,31780.482350269613
5tdba23c64s003155,4035.179739697865
knafx4a62e5097239,11109.807808547259
wbabd534x6pl17693,6711.769343886136
wbawb73547p021677,9939.441533828707
3fahp0hg7cr419926,11522.795764456956
4t1bf1fkxeu419703,15949.806100653792
1vwah7a32dc088713,14041.586903365576
wddgf4hb4cr216756,19821.20484985934
jthbn36fx55021972,8840.918845344026
wddgj4hb4cf802891,21698.892524210427
5fnyf3h55db017208,24795.772574171653
3vwrm71kx8m180209,4580.501855049516
5fnyf4h73cb048964,21742.47227151477
1a8hx58p77f544718,8534.643722328372
1n4bu31d9sc101562,2272.9838337297438
3d4pg5fv0at150580,7225.3038118030745
1fm5k7b89dga29971,22846.233608270668
1fm5k8d85dgb79417,19931.258757008312
2c4rdgbg9cr146454,9663.328665983046
jtdkdtb36e1574688,14861.77988588299
5npeb4acxch416211,10944.230138494071
1ftne24w04ha63334,3620.0301893440214
1fahp32n49w170273,4605.847603807805
knadm4a36e6394885,11596.051306758778
yv4940dl1e2516909,25763.178203121133
wbadm6344ygu28113,3564.4467466452475
5xyktca62fg600638,19141.29649085885
2c4rdgbgxdr656040,13381.490392007898
1zvbp8em3e5231769,14802.179806068149
5npeb4ac1dh747390,12518.831987474823
sajwa71b06sg49749,5688.9253708156475
2c3ccaagxeh232618,18290.212830965786
2g1wf52e749274511,2839.4137159786237
1hgcs1b87ca014624,13266.439852103164
5tdzk3eh7as019760,14933.590672695833
1c3ccbbb1dn545698,9411.08931061411
1gdgg31v061903480,4712.9315547545975
jh4cu2f40cc013422,17449.75391858145
1j8gr48k89c543652,10969.397531405335
1gcdt136758206181,6281.9488101113975
1g6kd54y35u238468,2927.165992380765
yv1mh682452064955,3877.8465798824323
wa1wkafp8ca038020,28408.140421190514
5xykt3a69cg300963,13685.475301240362
2c3ja53g65h530438,4286.400093206632
jteht05j732043105,11772.106899016611
waujf78kx9n051245,9287.464034368462
wddgf8ab3da803774,23721.855228630782
1fadp3e29dl186382,11504.474569980699
jm1bl1ug8b1901479,9541.450434219658
1g1jc5sh9c4159245,8911.871133782111
1ftfw1ct8ekd55644,34757.06388111377
jtebu11f98k007353,15731.129308287202
2g1fc3d31c9118200,19424.1750843681
1ftpw14524kd61376,6900.0414915927
jn8ar07s4xw366220,3663.967790123026
jhmfa16886s002021,4838.052921192608
1fmfk20557la13598,7546.580373624713
jtkjf5c73c3031845,11666.118232201285
1fmdu73w12uc78556,2554.63848591841
jthbe262062004334,10581.397368932181
1hgcp2f69ca058253,12117.351537135233
1c4rjfag6cc226470,22543.90554066341
1n4dl01axyc220729,2778.8175285097527
1n4al3ap9ec420585,14779.541806025294
2t1bu4eexdc088902,12415.475200089615
2hgfa55587h701059,6390.123558612595
3n1ab7ap6el622733,9055.356836186778
4a32b2ff9ce012307,8423.953223362943
1n4al3ap4dc171921,12538.028741633172
3fahp0ja9cr292361,10857.312433302242
wauvt68e03a289215,3198.612233639026
1ftfw1et2dfb12240,31325.45181791254
jhmgd38617s046608,6423.790614138221
1g1am15b567709265,5169.7822076562825
waubfafl6an051406,16373.838005191517
2g1wg5ek0b1132088,7994.495221914403
jm1de1ky4c0152251,7176.558919969845
3fa6p0lu9er308365,17664.9531595862
2g1wt58k489220398,7414.489966760458
jn1cv6ar3cm970942,17935.047857146812
3gtp2ve73dg327408,24636.348927348932
5npdh4ae3dh364031,11758.741210038515
1fmcu9c74ckb32584,12552.774832930636
5n1ar2mm7ec632479,23096.90498231877
wbana53524b848816,4067.71775293901
kmhdh4ae0du591078,13757.26506645421
jn8dr09y53w837283,5237.51851750547
2g1wf52e049343300,3132.3708563533683
1n4al3ap2dn518991,13698.660305919904
2fmdk3kc0eba39029,21066.826550910995
4a4ar5auxde025109,14937.195858653296
4jgbf71e07a277435,14517.333402291915
1c4rjfjt0ec161941,35878.35422304007
kndmg4c73e6543215,14924.48290837469
4tawn72n1wz067204,4998.191516425223
4t1ca38p94u023493,3714.8906930196217
wbawc73549e068865,16901.821935864053
4t1bd1fk6cu030673,13924.441673517511
2g1wc57m391241018,6172.404040232086
sajea51c64wd55397,3480.508914663678
kmhgc4dd7cu178426,16863.408078722503
2fmdk4jc9cba76004,18963.338089446537
2c4rdgeg7er431698,18091.53378492673
1j4gl48kx3w625200,3413.917075185883
1j4hr58215c694872,5237.956865057703
1fmeu63e58ua62563,7636.773989716894
2b4fp25b6yr855053,2400.9256116983183
5fnrl38727b424521,7332.721151382682
1g6ab5r33d0144028,19603.877794170206
1d7ha16k68j184239,12087.747714339235
1g1ak52f957602626,4334.316097586717
1d8gt58648w218755,10736.81814141154
1g11c5sl9ef189907,15765.659775742193
5fnyf3h55cb025307,23036.756694074324
1j4gw48n24c120773,4710.333473564261
2b3ka53h37h686434,7862.398307113062
19uua5659xa002897,2764.515547823458
jt2bk12u920040680,3803.278554412235
1g4hd57237u173862,7457.826398339319
2c3ccagt2dh683335,22192.295326728192
5npdh4aexdh321788,12162.836877375225
jn1cv6ar3cm977843,19148.884796346723
3fahp08z47r131014,4205.106168055332
wauffafl1ba096599,17970.57880534197
1g1pf5scxc7224267,9195.08724813497
2hnyd18954h519301,4210.762131750238
1fadp3f26el185674,9678.496125813846
1n4al2ap0bn461388,9773.321695894922
jn1cv6ap2cm622967,19148.884796346723
wmwrf33517tg17673,6954.826822136203
1ftsx21p55ea51757,13191.205231471185
1ftex1cmxdfa39798,20944.649839169204
1j4gs48k86c217044,6698.1604541141505
1gnec13v33j181353,7056.793832808857
3fahp0ha2cr398852,9947.432230316555
3fa6p0h90dr152655,14667.555607336757
1ftww31p76ed61744,13070.268280175078
1n4al3ap7dc906455,13141.351308546196
jthbk1eg6c2497691,20699.632152215017
wbaam3333xkc58754,2902.8586967131337
5xxgm4a73dg182609,12735.498820133404
3fa6p0h77dr147953,14667.555607336757
jthcf5c28b5050719,19633.65596444383
1fm5k7f85dgb32072,25575.29378278912
2a4rr5d1xar346670,10159.769471413429
5tfnx4cn1bx002480,15994.397251486138
1fm5k8d87egc50750,24317.917068271247
1fmju1h55cef02858,21551.045288822483
1n4al3ap1ec157167,14233.156591693098
3gtp1ve02cg224288,23783.097629459993
3fa6p0k91dr147926,18644.555626005204
3ln6l2gk2er828137,21296.224984979362
wdbuf26j35a689186,7594.063136346162
jn8az1mw3bw181730,16059.869615711805
5gakraed4cj154842,20935.063114926023
4s4brbcc7e3258193,22331.440359060285
1c3cdfaa0dd346418,11943.043380754589
2a4gm68476r693509,6126.077988696881
5npec4abxch410087,13014.827174540396
2ftrx17w24ca01622,5593.301680191251
1g1pc5sb5e7388352,12708.44772007332
kmhcn4ac4bu605337,7480.505307808572
wddgj4hb2df946456,23459.83321438891
2g4ws52j621182099,5198.547752200072
4t4bf3ek2ar068282,8504.326769838779
3gnfc16008g200289,10711.368669838072
1g1pf5sc9c7123141,9429.942341498812
1gc4k1c84bf188198,31045.53068971982
1fmhk8d88cgb04044,23789.295005527918
1fmdu63x6yza35758,2342.562668752812
1gchg35u841130250,4045.0490129946957
4t1bf1fk3eu420353,15987.136174927598
kmhdu4ad1au120345,6037.683465422988
wauhfafl9en007707,28189.48369834982
1g1je5sbxe4177567,12703.071082517907
1c4njcbb6cd626250,12442.58172682553
1n4al3ap0dn488504,11882.583093471947
1n6af0ly3en104106,20419.23354087892
ja4ad3a3xez019526,17181.14936997989
1nxbr32ex6z726342,4579.214891348543
1ftfw1et8eke40626,24876.943008899223
3ln6l2j97dr825772,21577.67218479654
jtjhy7ax4a4043487,37668.63410869673
2c3cdxbg5ch296724,14694.435865340703
kmhdu46d98u345129,5773.8301064911675
kmhcn36c47u039206,3585.3326932861146
1n6bd0ct0ac446701,11969.838185323135
1j8ff47w47d278969,6872.1428793106315
2gnflnek9d6213977,16482.634423349074
1n4al2ap6cc173940,11659.74397863489
wvgav7ax5cw557624,14507.517965660603
wddgf8bb9br151093,18872.909391912344
2t1burhe2ec145197,13633.84014232998
5uxzv8c55cl425052,33177.727516023384
4f2cz94103km07125,4618.602933753042
1gndv23148d201589,4092.132154105137
3n1ab6ap8cl743710,9778.143037130745
2d4gp44l56r836085,3690.6452944110224
zfbcfach7ez005432,12561.370670958537
1g11c5sa4df210174,13011.536467592317
wbsde93493cf92356,10138.413359591748
jtezu17r640020809,7095.224783389926
1d7hu18n05j577776,6639.322413778755
5uxzv8c50cl423449,30360.475303481362
1fmcu0g94dua54773,12812.707666145076
wbavm1c56dvl64436,25065.038900673648
jnrar07y2xw068040,2957.124652940355
3gnfk16zx4g256638,5508.081252660634
1gks2ke71er202972,30001.735341921314
1n4aa5ap5bc818356,14614.256533474689
1g2za5e02a4162107,7760.748671132998
wddsj4eb8en039927,27212.464803681778
wbafr9c57bde82246,26701.19772750968
1g1zc5eu6cf168226,10094.462701919989
3fahp07127r135669,5713.358383788468
jn8af5mr0dt206355,14936.063128864012
2gnflgek4d6317613,15789.0265845977
1ftyr14u47pa62983,5335.529848038542
3fahp07167r268242,5173.205737627816
3fahp0ja6br323614,8932.702370843623
3c4pdcab5dt722691,12310.248731732961
2c3ka53g36h259442,4547.3307151106
1g6dp577870111325,7659.397979558842
wbalm1c5xce633818,32266.767557814226
1fafp56u27a143975,3374.266815401204
2g1wb57kx91282523,5437.31085924239
1gndv33188d146487,5652.536045779086
3gnal2ek5ds624027,12805.361172318908
1hgcm826x7a005164,8404.644402707552
5yfbu4ee7cp053023,10883.323275145543
2g1115sl8f9102241,17516.849146994544
waudf98e98a065503,8535.340023051198
ml32a3hj7eh006846,9593.772710396119
2gnaldek8d1183212,14765.000987986221
jnkcv64e49m605537,14988.813207470457
19uua76588a047648,11164.077893868087
5j6rm3h72cl011903,19055.06610237324
3gnca13b79s625392,4416.119230950503
1g6kd54y35u145627,3354.2228682698
3g7da03e62s560251,2418.3668583737904
1fafp53u04g130722,2997.119968558672
1fahp35n39w193281,6238.843175571168
3c63drgl5cg285646,27263.888143396634
3gcek23m39g283237,13044.00639902013
3fahp0ha8cr420725,10196.899282914694
2cnflcew7a6357776,9210.788807493846
3fa6p0hr8dr337732,12343.040799281622
2hgfg3b50eh520607,15970.756048684769
jthbf5c21d5192649,24681.093491108422
4t1be46k49u807083,6331.530120703505
jn1ca21d5vt858757,2918.5827278974475
1hgcp2f46ca060346,13874.184927083088
2t1burhe3ec010360,13070.92625235332
2fabp7bv5ax113795,8159.6883642533
jn8az1mw0cw200560,17418.07753759643
1n4al2ap5cc186839,13457.109171542294
5tdza3eh4ds041240,23020.434337351293
2hgfg21597h707424,6148.974267228196
jhlrm4h75cc004670,18786.380865609586
5npeb4ac8dh680075,12130.080485648024
3fa6p0hr5er171882,16515.84483256286
1ftne14w77da27632,5346.233542351584
jtlze4fe7dj031642,10547.483271634674
2d4rn5d16ar459598,9339.026920916971
1fm5k7f81ega49904,29551.90408763856
