vin,sellingprice
2hkrl18022h576543,12500.0
2t1burhe2ec210372,12500.0
nm0ge9f77e1151554,12500.0
5xxgr4a66dg133932,12500.0
5j6re48348l033196,12500.0
1gnlvfed5aj252374,12500.0
1ftfw1e69dfd71401,12500.0
kmhdh4ae8du795370,12500.0
1n4al2ap3cn408119,12500.0
waugn74f37n041255,12500.0
5xykt3a63eg479116,12500.0
4t1bf3ek2au532729,12500.0
knafx4a62e5225883,12500.0
jnkcv51e63m329092,12500.0
jn1by1ar2cm394735,12500.0
1j4fa59s0yp723644,12500.0
1fahp3f28cl166154,12500.0
jtebu4bf2bk113263,12500.0
2c4rc1gg7er180355,12500.0
2hges16374h588764,12500.0
wddgf81x78f169485,12500.0
2c4rdgcg3er388917,12500.0
1n4al2ap5cn424564,12500.0
1ftfw1et8cfb48321,12500.0
3fa6p0h71er259567,12500.0
1c3cdzab7dn610562,12500.0
1c6rd7ft7cs204333,12500.0
5npeb4ac3ch290449,12500.0
1ftfw1ef3bfc35956,12500.0
jf1znaa10d1719373,12500.0
2c4rdgegxer431226,12500.0
1n4al3ap9ec105740,12500.0
wbxpa73464wc36440,12500.0
yv440mdb2f2610299,12500.0
2c3ccakt9eh306087,12500.0
2d4fv47tx6h156976,12500.0
1fbss3bl5edb01101,12500.0
1ftww31p86ec33609,12500.0
1g6dw677x50225462,12500.0
1ftfw1r69dfb74948,12500.0
1fahp2e82eg107578,12500.0
jn1cv6ek3cm422386,12500.0
3fa6p0h7xdr271747,12500.0
1g6dw677550216409,12500.0
2gkaluek7c6276284,12500.0
4t4be46k09r098027,12500.0
1ft8w3dt0deb21420,12500.0
knafe122845051705,12500.0
1g1pe5sb9e7114453,12500.0
3c4pddbg6ct222361,12500.0
km8jn72d05u127017,12500.0
5tfhw5f13cx249936,12500.0
1g1pc5sb7d7144958,12500.0
1gnwkmeg6br194783,12500.0
1g1zd5eb9af288546,12500.0
1j4gw48s44c336467,12500.0
2melm74w1vx603619,12500.0
knafx4a67e5127187,12500.0
2t1br32e14c264462,12500.0
1g1zd5eu9bf201988,12500.0
kndup131046562894,12500.0
2g1wf5ek1b1281581,12500.0
2t2gk31u77c011844,12500.0
1ftnf1cf8ekd17420,12500.0
waulc68e63a233402,12500.0
jthgl46f875015124,12500.0
5j6rm3h53cl025176,12500.0
1fahp3fnxbw188972,12500.0
wbabd33424jy97817,12500.0
5uxfe83529l170811,12500.0
jtdktud32ed584445,12500.0
1g8aj55f77z187488,12500.0
2c4rdgcg0cr204451,12500.0
1n4aa5apxec438000,12500.0
19uua9f55ca002462,12500.0
1ftne24w67da44976,12500.0
jn1cv6el0am150112,12500.0
1fahp3n26cl476501,12500.0
jn8af5mv5dt210835,12500.0
1gnsckkc8fr205029,12500.0
wddgf56x08f039121,12500.0
3n1cn7ap6dl876005,12500.0
1n4aa5ap3cc815652,12500.0
3fadp4ej1dm227597,12500.0
2t3bf4dv7bw172688,12500.0
1g11h5sa9df251711,12500.0
3lnhl2jc4ar615582,12500.0
4t1bf32k33u562748,12500.0
1d7hu18d75s323919,12500.0
1b3cc4fb9an189063,12500.0
1gndt13s662358557,12500.0
wddgf4hb5cr239429,12500.0
km8jt3ab7cu401390,12500.0
1gkev23768j263857,12500.0
jthbf5c24c5176380,12500.0
1hgcg165x2a027836,12500.0
kmhd35le6du156678,12500.0
wbavm1c51dvw41350,12500.0
1c4rjeag7ec144910,12500.0
2d4rn4de8ar496990,12500.0
4t1bf1fk7cu098636,12500.0
wauaf78e26a046795,12500.0
1gkdt13s122106237,12500.0
1n4ba41e66c829787,12500.0
4t3zk3bb8au024609,12500.0
1fm5k8d83dgb86317,12500.0
1n6ad0ev4ac404087,12500.0
2c3ccabg4eh261658,12500.0
1fafp552x3a196871,12500.0
1gnscbkcxfr160773,12500.0
kmhct5ae1du137471,12500.0
2hges16543h601504,12500.0
wba3b5g51fns15840,12500.0
3c4pdddg8dt615227,12500.0
jthce1blxd5001563,12500.0
1j8gl58k85w613103,12500.0
3fahp0gaxcr304900,12500.0
1ftnf1cf0ekd48113,12500.0
1fahp2f83eg183230,12500.0
1g1jc6shxd4189457,12500.0
1fmzu73k53uc18137,12500.0
1fmcu0h92dud56139,12500.0
jm3ke2cy8f0434836,12500.0
1g1zf57579f254408,12500.0
jthbk262982063524,12500.0
3n1bc1cp1al391729,12500.0
4t1be46k47u032443,12500.0
jn1cv6ap9dm713252,12500.0
jtlkt334264049092,12500.0
4jgdf7ce4da223492,12500.0
wp0ab2a90ds123041,12500.0
2g1wf5e37d1220344,12500.0
1c3cdfbaxdd268356,12500.0
1j4rr4gg4bc555195,12500.0
1gyek63n92r200314,12500.0
5j6rm4h55cl021118,12500.0
jm1bl1uf3b1390089,12500.0
1nxbu4ee9az306581,12500.0
3ln6l2gk8er825498,12500.0
kmhcn46cx9u341270,12500.0
1fmjk1h5xbef34161,12500.0
jm1gj1v66e1162487,12500.0
1fafp55s53g166741,12500.0
jhlre4h47bc035761,12500.0
1hgcg56702a023996,12500.0
3vwrt71k66m746558,12500.0
5tfdw5f17cx249548,12500.0
2c4rdgcg8er253237,12500.0
19uua56883a074677,12500.0
2lmdu68cx8bj05646,12500.0
5n1ar18u67c626356,12500.0
1ftne2ew8eda20173,12500.0
1fahp3gn9bw184524,12500.0
19xfb2f5xee243381,12500.0
1gtw7fca5e1905770,12500.0
1zvht85h455209305,12500.0
1fafp55u11a128859,12500.0
jthbe1bl6d5001460,12500.0
jm3er2bm7b0405127,12500.0
2c3cdxct1eh315591,12500.0
5xxgn4a7xcg039135,12500.0
1g2zg57bx94117540,12500.0
3n1ab6ap9al644813,12500.0
jtjbt20x930014425,12500.0
1g6dt57v780164982,12500.0
2fmdk3kc4eba30799,12500.0
2c4rdgbg9dr616368,12500.0
1ft8w3bt5cea27096,12500.0
jthbe96s070016618,12500.0
jtmbk33v085063691,12500.0
3lnhm28t28r660744,12500.0
jtmbd31v275093545,12500.0
1gtek19z26z254627,12500.0
jtebu5jr0a5028050,12500.0
4t1be46k07u044069,12500.0
5xxgm4a7xeg282238,12500.0
5npdh4ae4eh505402,12500.0
wdbrf40j63f382931,12500.0
5tfhy5f11dx308848,12500.0
1n4aa5ap9bc866393,12500.0
1j4gz78yxwc163618,12500.0
2t3bf4dv6bw173640,12500.0
1n4al3ap6dn429862,12500.0
1c3cdzab4cn136021,12500.0
1fmcu0dg1ckc48030,12500.0
jn8ae2kp0d9068333,12500.0
1mefm50ux2g620409,12500.0
1fmyu031x5ka88199,12500.0
5npet46c59h535167,12500.0
jn8cs1mw4dm173129,12500.0
1fmcu0gx4eub81474,12500.0
jtdkn3du5d1615796,12500.0
1fm5k8d89dga37233,12500.0
1ftpx14555na08675,12500.0
1fmhk8d85cga18738,12500.0
wddng71x07a121188,12500.0
1b3hb48b37d201969,12500.0
2hgfa16519h369184,12500.0
1gys4kef6br346956,12500.0
1b3cb4ha4ad603024,12500.0
2fmza52256ba56681,12500.0
1n4aa5ap8ec486577,12500.0
2g1wg5e33d1191129,12500.0
2fmdk4jc7dbb48738,12500.0
jn8az1mw3bw182053,12500.0
knafk4a67e5154467,12500.0
wddgf4hb8ea930911,12500.0
19uua8f20ca020058,12500.0
jn8as5mv1cw705624,12500.0
1g1jc6sg3d4231703,12500.0
knaft4a25a5242857,12500.0
wdbtk76g84t024831,12500.0
wba3a5c55cf345182,12500.0
1c4bjweg5dl655483,12500.0
1gcec29029z162071,12500.0
1c4pjmak6cw120986,12500.0
1fmpu15576lb00788,12500.0
2gnfleek5c6358786,12500.0
2c4rc1cg3er180357,12500.0
2b3ka43r58h326800,12500.0
1g2zg558964261180,12500.0
wmwmf73518tt88928,12500.0
kmhhn65f76u206174,12500.0
2d4gv58205h591407,12500.0
1n4al11d96n405049,12500.0
jf1znaa18d2731233,12500.0
2hgfg1b99ah500776,12500.0
2t2bk1ba3cc153153,12500.0
1ftne2ewxeda19977,12500.0
jn8az1mw8dw313688,12500.0
1gbhg39c591143468,12500.0
wmeej3ba0ck553414,12500.0
5j6yh18798l015149,12500.0
2d4rn5dg4br721026,12500.0
1j4gx48s24c385874,12500.0
wbapt735x8cx00895,12500.0
1fbss31l53ha60766,12500.0
2fmhk6c85dbd11442,12500.0
5tftx4gn8dx024805,12500.0
wauhfaflxcn010306,12500.0
kmhgc4dd2du221586,12500.0
2c3ja53g25h678246,12500.0
1ftyr14u0wta78359,12500.0
jn1cv6ekxdm923406,12500.0
2fmdk4kc4cba79827,12500.0
1yvhp81a695m35040,12500.0
salmf13496a235125,12500.0
kmhfh4jgxda233076,12500.0
3fa6p0k99er301400,12500.0
2gnaldek6c1277684,12500.0
4jgcb65e67a056765,12500.0
5j6rm4h33dl071421,12500.0
4a32b3ff9ce023054,12500.0
1gcrkpea0cz276898,12500.0
2a4gp54lx6r781680,12500.0
5fnrl5h60cb073055,12500.0
1fm5k8d88ega09800,12500.0
1gtw7fca0e1906082,12500.0
1gkek63ux4j159713,12500.0
ja3au86u78u008441,12500.0
1g8al55f66z160145,12500.0
wbaet37465nj89798,12500.0
1g1ak15f177200574,12500.0
1n4al3apxdn440136,12500.0
3d7mx48c36g247655,12500.0
jthkd5bh7c2055355,12500.0
1fm5k8f85fga04570,12500.0
wdbsk75f43f060145,12500.0
1n4aa5ap8ac816289,12500.0
2fmdk4kcxdbb95356,12500.0
5yfbu4ee5dp087012,12500.0
2g4ws52j131114990,12500.0
1c4rjfcg7cc103273,12500.0
jthbf5c29d5187781,12500.0
2t1bu4ee8cc800628,12500.0
2c4rdgeg2er179133,12500.0
jn8as5mtxew603465,12500.0
5j6re4h71bl067297,12500.0
3fahp0ha3cr291860,12500.0
4jgbf7be5ca781293,12500.0
3g5da03l07s562513,12500.0
1n4bl11d96c251104,12500.0
jthbf5c25c2102810,12500.0
jm1cw2bl8d0149065,12500.0
3tmlu4en7em150625,12500.0
3vwsf71k36m629545,12500.0
wbafu7c58cdu58748,12500.0
3vwbx7aj5bm108602,12500.0
5npdh4ae0fh571222,12500.0
1n4al3ap8en260008,12500.0
1g6ky54911u182876,12500.0
1n4aa5apxbc856004,12500.0
1fafp56u67a191527,12500.0
jthch96s260017537,12500.0
4t1bf32k43u557395,12500.0
3fa6p0lu8er308079,12500.0
1n4al2apxcn413527,12500.0
jn8cs1mw3dm173915,12500.0
1ftne2ew4dda54948,12500.0
1ftpw14584ka09953,12500.0
1g1zd5e0xcf385031,12500.0
wbafr7c54cc810649,12500.0
1hgcp2f67ca142264,12500.0
1j4rr5gt4bc603765,12500.0
jtjbt20x350075451,12500.0
1c4njrfb3fd249037,12500.0
1yvhp80c385m20285,12500.0
4m2cn8b77akj08834,12500.0
1hgcp2f32ca079306,12500.0
jthcf5c24b5051415,12500.0
1vwbp7a31dc109607,12500.0
1gnkvgkd4dj194946,12500.0
5fnrl5h43cb013351,12500.0
3fa6p0h94er382314,12500.0
3vwsb69m92m095277,12500.0
1ftkr1ad0bpb02706,12500.0
1hgcp2f68ca145092,12500.0
wbagl63413dp61945,12500.0
1g11b5sa3df131680,12500.0
1n4al2ap4bc140482,12500.0
1b3el46x14n308491,12500.0
1n4al11d56n333816,12500.0
wbskg9c55ce797894,12500.0
1n4al3ap7dc912532,12500.0
3gkfk16r1xg529905,12500.0
wbaxg5c59cdx03671,12500.0
4n2zn16t42d808408,12500.0
1fmju2a59eef40614,12500.0
3c4pddbg0et211908,12500.0
2t3df4dvxcw191648,12500.0
1ftne24213ha50152,12500.0
1n4aa5ap5dc830123,12500.0
5gten13e588114084,12500.0
19xfb2f92ce015858,12500.0
3fa6p0h71er243840,12500.0
1g6dm577040113901,12500.0
1c4hjwfg8dl664400,12500.0
1j4fa39s76p781106,12500.0
1fmzu73k05uc04214,12500.0
jm1cw2dlxc0141481,12500.0
2hnyd18814h548804,12500.0
jthcf5c22c5057540,12500.0
1c3cdzab6dn607023,12500.0
1gcskse38az100409,12500.0
2t2zk1ba3dc124462,12500.0
1n4al3ap8fn311380,12500.0
jtjht00w923521747,12500.0
1n4al2ap8bc148553,12500.0
3fa6p0luxer308326,12500.0
1g6ds5e33c0100614,12500.0
6g2er57788l127964,12500.0
kmhec4a43da066396,12500.0
1fmcu9d79ckb22440,12500.0
1ftew1cm0ekd93017,12500.0
2t2bk1ba7cc145833,12500.0
5uxwx5c57blw13582,12500.0
1gnec13t24j223706,12500.0
1c4gp64l9yb658059,12500.0
2c3cdyag7dh604131,12500.0
1c3bcbfg8cn279810,12500.0
wba3a5c55ep601379,12500.0
5tdba23c64s003155,12500.0
knafx4a62e5097239,12500.0
wbabd534x6pl17693,12500.0
wbawb73547p021677,12500.0
3fahp0hg7cr419926,12500.0
4t1bf1fkxeu419703,12500.0
1vwah7a32dc088713,12500.0
wddgf4hb4cr216756,12500.0
jthbn36fx55021972,12500.0
wddgj4hb4cf802891,12500.0
5fnyf3h55db017208,12500.0
3vwrm71kx8m180209,12500.0
5fnyf4h73cb048964,12500.0
1a8hx58p77f544718,12500.0
1n4bu31d9sc101562,12500.0
3d4pg5fv0at150580,12500.0
1fm5k7b89dga29971,12500.0
1fm5k8d85dgb79417,12500.0
2c4rdgbg9cr146454,12500.0
jtdkdtb36e1574688,12500.0
5npeb4acxch416211,12500.0
1ftne24w04ha63334,12500.0
1fahp32n49w170273,12500.0
knadm4a36e6394885,12500.0
yv4940dl1e2516909,12500.0
wbadm6344ygu28113,12500.0
5xyktca62fg600638,12500.0
2c4rdgbgxdr656040,12500.0
1zvbp8em3e5231769,12500.0
5npeb4ac1dh747390,12500.0
sajwa71b06sg49749,12500.0
2c3ccaagxeh232618,12500.0
2g1wf52e749274511,12500.0
1hgcs1b87ca014624,12500.0
5tdzk3eh7as019760,12500.0
1c3ccbbb1dn545698,12500.0
1gdgg31v061903480,12500.0
jh4cu2f40cc013422,12500.0
1j8gr48k89c543652,12500.0
1gcdt136758206181,12500.0
1g6kd54y35u238468,12500.0
yv1mh682452064955,12500.0
wa1wkafp8ca038020,12500.0
5xykt3a69cg300963,12500.0
2c3ja53g65h530438,12500.0
jteht05j732043105,12500.0
waujf78kx9n051245,12500.0
wddgf8ab3da803774,12500.0
1fadp3e29dl186382,12500.0
jm1bl1ug8b1901479,12500.0
1g1jc5sh9c4159245,12500.0
1ftfw1ct8ekd55644,12500.0
jtebu11f98k007353,12500.0
2g1fc3d31c9118200,12500.0
1ftpw14524kd61376,12500.0
jn8ar07s4xw366220,12500.0
jhmfa16886s002021,12500.0
1fmfk20557la13598,12500.0
jtkjf5c73c3031845,12500.0
1fmdu73w12uc78556,12500.0
jthbe262062004334,12500.0
1hgcp2f69ca058253,12500.0
1c4rjfag6cc226470,12500.0
1n4dl01axyc220729,12500.0
1n4al3ap9ec420585,12500.0
2t1bu4eexdc088902,12500.0
2hgfa55587h701059,12500.0
3n1ab7ap6el622733,12500.0
4a32b2ff9ce012307,12500.0
1n4al3ap4dc171921,12500.0
3fahp0ja9cr292361,12500.0
wauvt68e03a289215,12500.0
1ftfw1et2dfb12240,12500.0
jhmgd38617s046608,12500.0
1g1am15b567709265,12500.0
waubfafl6an051406,12500.0
2g1wg5ek0b1132088,12500.0
jm1de1ky4c0152251,12500.0
3fa6p0lu9er308365,12500.0
2g1wt58k489220398,12500.0
jn1cv6ar3cm970942,12500.0
3gtp2ve73dg327408,12500.0
5npdh4ae3dh364031,12500.0
1fmcu9c74ckb32584,12500.0
5n1ar2mm7ec632479,12500.0
wbana53524b848816,12500.0
kmhdh4ae0du591078,12500.0
jn8dr09y53w837283,12500.0
2g1wf52e049343300,12500.0
1n4al3ap2dn518991,12500.0
2fmdk3kc0eba39029,12500.0
4a4ar5auxde025109,12500.0
4jgbf71e07a277435,12500.0
1c4rjfjt0ec161941,12500.0
kndmg4c73e6543215,12500.0
4tawn72n1wz067204,12500.0
4t1ca38p94u023493,12500.0
wbawc73549e068865,12500.0
4t1bd1fk6cu030673,12500.0
2g1wc57m391241018,12500.0
sajea51c64wd55397,12500.0
kmhgc4dd7cu178426,12500.0
2fmdk4jc9cba76004,12500.0
2c4rdgeg7er431698,12500.0
1j4gl48kx3w625200,12500.0
1j4hr58215c694872,12500.0
1fmeu63e58ua62563,12500.0
2b4fp25b6yr855053,12500.0
5fnrl38727b424521,12500.0
1g6ab5r33d0144028,12500.0
1d7ha16k68j184239,12500.0
1g1ak52f957602626,12500.0
1d8gt58648w218755,12500.0
1g11c5sl9ef189907,12500.0
5fnyf3h55cb025307,12500.0
1j4gw48n24c120773,12500.0
2b3ka53h37h686434,12500.0
19uua5659xa002897,12500.0
jt2bk12u920040680,12500.0
1g4hd57237u173862,12500.0
2c3ccagt2dh683335,12500.0
5npdh4aexdh321788,12500.0
jn1cv6ar3cm977843,12500.0
3fahp08z47r131014,12500.0
wauffafl1ba096599,12500.0
1g1pf5scxc7224267,12500.0
2hnyd18954h519301,12500.0
1fadp3f26el185674,12500.0
1n4al2ap0bn461388,12500.0
jn1cv6ap2cm622967,12500.0
wmwrf33517tg17673,12500.0
1ftsx21p55ea51757,12500.0
1ftex1cmxdfa39798,12500.0
1j4gs48k86c217044,12500.0
1gnec13v33j181353,12500.0
3fahp0ha2cr398852,12500.0
3fa6p0h90dr152655,12500.0
1ftww31p76ed61744,12500.0
1n4al3ap7dc906455,12500.0
jthbk1eg6c2497691,12500.0
wbaam3333xkc58754,12500.0
5xxgm4a73dg182609,12500.0
3fa6p0h77dr147953,12500.0
jthcf5c28b5050719,12500.0
1fm5k7f85dgb32072,12500.0
2a4rr5d1xar346670,12500.0
5tfnx4cn1bx002480,12500.0
1fm5k8d87egc50750,12500.0
1fmju1h55cef02858,12500.0
1n4al3ap1ec157167,12500.0
3gtp1ve02cg224288,12500.0
3fa6p0k91dr147926,12500.0
3ln6l2gk2er828137,12500.0
wdbuf26j35a689186,12500.0
jn8az1mw3bw181730,12500.0
5gakraed4cj154842,12500.0
4s4brbcc7e3258193,12500.0
1c3cdfaa0dd346418,12500.0
2a4gm68476r693509,12500.0
5npec4abxch410087,12500.0
2ftrx17w24ca01622,12500.0
1g1pc5sb5e7388352,12500.0
kmhcn4ac4bu605337,12500.0
wddgj4hb2df946456,12500.0
2g4ws52j621182099,12500.0
4t4bf3ek2ar068282,12500.0
3gnfc16008g200289,12500.0
1g1pf5sc9c7123141,12500.0
1gc4k1c84bf188198,12500.0
1fmhk8d88cgb04044,12500.0
1fmdu63x6yza35758,12500.0
1gchg35u841130250,12500.0
4t1bf1fk3eu420353,12500.0
kmhdu4ad1au120345,12500.0
wauhfafl9en007707,12500.0
1g1je5sbxe4177567,12500.0
1c4njcbb6cd626250,12500.0
1n4al3ap0dn488504,12500.0
1n6af0ly3en104106,12500.0
ja4ad3a3xez019526,12500.0
1nxbr32ex6z726342,12500.0
1ftfw1et8eke40626,12500.0
3ln6l2j97dr825772,12500.0
jtjhy7ax4a4043487,12500.0
2c3cdxbg5ch296724,12500.0
kmhdu46d98u345129,12500.0
kmhcn36c47u039206,12500.0
1n6bd0ct0ac446701,12500.0
1j8ff47w47d278969,12500.0
2gnflnek9d6213977,12500.0
1n4al2ap6cc173940,12500.0
wvgav7ax5cw557624,12500.0
wddgf8bb9br151093,12500.0
2t1burhe2ec145197,12500.0
5uxzv8c55cl425052,12500.0
4f2cz94103km07125,12500.0
1gndv23148d201589,12500.0
3n1ab6ap8cl743710,12500.0
2d4gp44l56r836085,12500.0
zfbcfach7ez005432,12500.0
1g11c5sa4df210174,12500.0
wbsde93493cf92356,12500.0
jtezu17r640020809,12500.0
1d7hu18n05j577776,12500.0
5uxzv8c50cl423449,12500.0
1fmcu0g94dua54773,12500.0
wbavm1c56dvl64436,12500.0
jnrar07y2xw068040,12500.0
3gnfk16zx4g256638,12500.0
1gks2ke71er202972,12500.0
1n4aa5ap5bc818356,12500.0
1g2za5e02a4162107,12500.0
wddsj4eb8en039927,12500.0
wbafr9c57bde82246,12500.0
1g1zc5eu6cf168226,12500.0
3fahp07127r135669,12500.0
jn8af5mr0dt206355,12500.0
2gnflgek4d6317613,12500.0
1ftyr14u47pa62983,12500.0
3fahp07167r268242,12500.0
3fahp0ja6br323614,12500.0
3c4pdcab5dt722691,12500.0
2c3ka53g36h259442,12500.0
1g6dp577870111325,12500.0
wbalm1c5xce633818,12500.0
1fafp56u27a143975,12500.0
2g1wb57kx91282523,12500.0
1gndv33188d146487,12500.0
3gnal2ek5ds624027,12500.0
1hgcm826x7a005164,12500.0
5yfbu4ee7cp053023,12500.0
2g1115sl8f9102241,12500.0
waudf98e98a065503,12500.0
ml32a3hj7eh006846,12500.0
2gnaldek8d1183212,12500.0
jnkcv64e49m605537,12500.0
19uua76588a047648,12500.0
5j6rm3h72cl011903,12500.0
3gnca13b79s625392,12500.0
1g6kd54y35u145627,12500.0
3g7da03e62s560251,12500.0
1fafp53u04g130722,12500.0
1fahp35n39w193281,12500.0
3c63drgl5cg285646,12500.0
3gcek23m39g283237,12500.0
3fahp0ha8cr420725,12500.0
2cnflcew7a6357776,12500.0
3fa6p0hr8dr337732,12500.0
2hgfg3b50eh520607,12500.0
jthbf5c21d5192649,12500.0
4t1be46k49u807083,12500.0
jn1ca21d5vt858757,12500.0
1hgcp2f46ca060346,12500.0
2t1burhe3ec010360,12500.0
2fabp7bv5ax113795,12500.0
jn8az1mw0cw200560,12500.0
1n4al2ap5cc186839,12500.0
5tdza3eh4ds041240,12500.0
2hgfg21597h707424,12500.0
jhlrm4h75cc004670,12500.0
5npeb4ac8dh680075,12500.0
3fa6p0hr5er171882,12500.0
1ftne14w77da27632,12500.0
jtlze4fe7dj031642,12500.0
2d4rn5d16ar459598,12500.0
1fm5k7f81ega49904,12500.0
wp0ab2a94ds122393,12500.0
4jgbb86ex6a120889,12500.0
1fa6p0h70e5373630,12500.0
1gnec16z92j301542,12500.0
4t1bf1fk4du655486,12500.0
5j8tb1h52ba002750,12500.0
1fmeu63e36ua41983,12500.0
2c4jdgag5cr193432,12500.0
yv1cz852651205569,12500.0
wba3a5c54df351962,12500.0
wa1cfafp4ba009992,12500.0
1fmzu35pxwud41891,12500.0
wp1ab29p86la67431,12500.0
1j4fa54167l113932,12500.0
jn1ca31dxyt746403,12500.0
5fnyf4h79bb008614,12500.0
1ftzr15e81ta45128,12500.0
ys3ed49zx33002837,12500.0
5yfbu4ee9dp185282,12500.0
1n4al2ep5dc185430,12500.0
5j6yh18305l010687,12500.0
kndjd733255467602,12500.0
1n4aa5ap0dc832037,12500.0
3lnhl2gc3cr805920,12500.0
jn1cv6el9cm471553,12500.0
1g1zh57b094110095,12500.0
1g1pe5sb8e7180525,12500.0
wdbtk75g96t057096,12500.0
jn1by1ap1cm335125,12500.0
1ftfw1r60bfa07424,12500.0
3fadp4fj6em103664,12500.0
1gc1kxc81bf237105,12500.0
2fmdk3kc5eba71586,12500.0
1fmfk185x8la48542,12500.0
1gtw7fca2e1908626,12500.0
5n1al0mn2ec500986,12500.0
wbana73554b806040,12500.0
5xyktca62fg561257,12500.0
3gtu2vec3eg119479,12500.0
2c4rdgbg9dr647989,12500.0
3gcukrec1eg451623,12500.0
1c3cdzcb6dn681572,12500.0
4t1bf3ek5bu681881,12500.0
5npeb4ac3ch453357,12500.0
2gcec19v211407938,12500.0
3vwd07aj8em236544,12500.0
1ftne2ew2eda13607,12500.0
19xfb2f56ce062985,12500.0
2fmdk3jc3dbc57076,12500.0
kmhct5ae9du117694,12500.0
3vwck21y73m304657,12500.0
1g2nw12e41m520901,12500.0
1ftfw1et8dfa78790,12500.0
4t1bf1fk4eu399271,12500.0
2c4rc1bg2er357689,12500.0
jn1by1ar5cm393112,12500.0
4t1bf28k3yu938258,12500.0
5tdzk23c27s057553,12500.0
1n4aa5apxcc817334,12500.0
4t1bf1fk7eu399832,12500.0
kmhhn65f85u177038,12500.0
1fahp2e83dg138868,12500.0
1c3cdfaa0dd194754,12500.0
jf1gh6d68bh823939,12500.0
3gtp2xe25bg356390,12500.0
2c4rdgbg2cr218448,12500.0
jn1cv6ar8bm411515,12500.0
knage123785199976,12500.0
1fmyu60ex2ub96459,12500.0
1ftne24l29da93925,12500.0
3vwva7atxcm618641,12500.0
1yvfp84c665m54123,12500.0
5tdbk3eh8ds215003,12500.0
jn1cv6ek7dm920799,12500.0
1n4ba41e35c863670,12500.0
2t2ha31u74c038898,12500.0
2t1bu4ee7bc588321,12500.0
2hgfa16538h345290,12500.0
1ftfw1cf7dfd76292,12500.0
1c3ccbbb6dn765547,12500.0
1n4al3ap2dc168919,12500.0
wddkj5kb6ef225728,12500.0
2gnalbek4d6251674,12500.0
1g1zs52f84f198337,12500.0
1d7he48n88s567803,12500.0
jn1cv6ar1cm671336,12500.0
wbavb33566ks33058,12500.0
1fafp55u23g224774,12500.0
3vwpg31c46m407407,12500.0
2d4gp44l25r458967,12500.0
1gkfc16087r220172,12500.0
1c6rr7ftxds618208,12500.0
3fadp4bj3dm220882,12500.0
1nxbr32e74z204782,12500.0
1c3cdfaa3dd127520,12500.0
1nxbr32e76z678346,12500.0
1fafp33p7yw122630,12500.0
4t1bf1fk6du703439,12500.0
1fmcu9eg3cka41044,12500.0
wdbuf65j83a281448,12500.0
4jgda5hbxda173537,12500.0
5uxzv4c58d0e08101,12500.0
wp0cb2a84ds132440,12500.0
yv1622fs8c2139188,12500.0
1g6ds1ed3b0126257,12500.0
1g1yy25w395111171,12500.0
4t1bf1fk2cu035458,12500.0
1hgcp2f48ca108008,12500.0
kmhcn4ac2bu609712,12500.0
jhmze2h5xas009927,12500.0
2ctfleew0a6275392,12500.0
1c3cdfaa4dd266751,12500.0
5xxgn4a6xcg017949,12500.0
1fahp25116g118320,12500.0
1j8hg48k86c345868,12500.0
4jgbb5gb9aa541823,12500.0
wba3b1g52ent01424,12500.0
1n4aa5ap1ac857007,12500.0
wdbuf87x68b287313,12500.0
