vin,sellingprice
3lnhm28t28r660744,6097.265680214904
jtmbd31v275093545,8359.431853348733
1gtek19z26z254627,12357.96082590391
jtebu5jr0a5028050,24957.794544952558
4t1be46k07u044069,6105.054913906344
5xxgm4a7xeg282238,14132.370448490114
5npdh4ae4eh505402,13219.481546738301
wdbrf40j63f382931,2423.381127884797
5tfhy5f11dx308848,33702.01876698261
1n4aa5ap9bc866393,16195.034379783943
1j4gz78yxwc163618,1220.0917260338963
2t3bf4dv6bw173640,14258.871926273667
1n4al3ap6dn429862,14284.810607249423
1c3cdzab4cn136021,10563.161356772893
1fmcu0dg1ckc48030,12652.314339048002
jn8ae2kp0d9068333,18470.356916593573
1mefm50ux2g620409,1014.0296161638933
1fmyu031x5ka88199,3442.3176455512316
5npet46c59h535167,3914.162750900551
jn8cs1mw4dm173129,28095.590125344417
1fmcu0gx4eub81474,16579.941235186558
jtdkn3du5d1615796,14609.505511513085
1fm5k8d89dga37233,26093.982217476645
1ftpx14555na08675,8041.0185471448385
1fmhk8d85cga18738,21718.73286526067
wddng71x07a121188,19155.56754643154
1b3hb48b37d201969,3452.2503242188413
2hgfa16519h369184,6005.662128683846
1gys4kef6br346956,35473.20469390616
1b3cb4ha4ad603024,7694.40704251622
2fmza52256ba56681,2081.222845151353
1n4aa5ap8ec486577,14424.566552652392
2g1wg5e33d1191129,10315.387030408188
2fmdk4jc7dbb48738,22723.718142101232
jn8az1mw3bw182053,15979.63596353861
knafk4a67e5154467,11220.552865955466
wddgf4hb8ea930911,23444.908726009588
19uua8f20ca020058,18250.512446559038
jn8as5mv1cw705624,15403.30221502951
1g1jc6sg3d4231703,8913.643375902911
knaft4a25a5242857,6345.850745944285
wdbtk76g84t024831,4471.059248128517
wba3a5c55cf345182,24045.301130126893
1c4bjweg5dl655483,28753.619786116305
1gcec29029z162071,18291.990876398315
1c4pjmak6cw120986,12216.198879835549
1fmpu15576lb00788,5369.7626207976
2gnfleek5c6358786,13820.678644950243
2c4rc1cg3er180357,22655.073776414774
2b3ka43r58h326800,3744.228314182114
1g2zg558964261180,2549.523724113107
wmwmf73518tt88928,6508.940698009461
kmhhn65f76u206174,4722.659456660531
2d4gv58205h591407,4475.474898550487
1n4al11d96n405049,5494.431463239881
jf1znaa18d2731233,18136.037556229854
2hgfg1b99ah500776,8451.492795233604
2t2bk1ba3cc153153,28207.969469932068
1ftne2ewxeda19977,20919.3213813211
jn8az1mw8dw313688,16062.965687067777
1gbhg39c591143468,5806.579364306186
wmeej3ba0ck553414,6373.815074066045
5j6yh18798l015149,8971.121081109723
2d4rn5dg4br721026,8090.670362207391
1j4gx48s24c385874,6039.763452190301
wbapt735x8cx00895,13514.745541567185
1fbss31l53ha60766,2940.0624688432545
2fmhk6c85dbd11442,20053.86022644928
5tftx4gn8dx024805,13101.018082557324
wauhfaflxcn010306,18802.569946589505
kmhgc4dd2du221586,18294.010937010957
2c3ja53g25h678246,2737.5324382502367
1ftyr14u0wta78359,3622.593504353415
jn1cv6ekxdm923406,24677.250013991503
2fmdk4kc4cba79827,22029.492183125
1yvhp81a695m35040,5490.405768893524
salmf13496a235125,12586.710596719622
kmhfh4jgxda233076,17973.596976535424
3fa6p0k99er301400,14970.134177986987
2gnaldek6c1277684,13065.244027881974
4jgcb65e67a056765,8073.938195992694
5j6rm4h33dl071421,17403.88141199792
4a32b3ff9ce023054,8222.37121607003
1gcrkpea0cz276898,13097.683449579106
2a4gp54lx6r781680,2912.381397798272
5fnrl5h60cb073055,22156.335542599787
1fm5k8d88ega09800,27166.03723733691
1gtw7fca0e1906082,21169.32069561931
1gkek63ux4j159713,6969.086372217676
ja3au86u78u008441,5033.038590020719
1g8al55f66z160145,1021.9831132682157
wbaet37465nj89798,7673.229373164013
1g1ak15f177200574,3840.241444979305
1n4al3apxdn440136,14403.645035158117
3d7mx48c36g247655,12612.30451186213
jthkd5bh7c2055355,20022.451379332007
1fm5k8f85fga04570,29151.825566105974
wdbsk75f43f060145,15684.280057763759
1n4aa5ap8ac816289,12724.14129914891
2fmdk4kcxdbb95356,18674.590602189885
5yfbu4ee5dp087012,10099.866144400825
2g4ws52j131114990,1599.0840341322626
1c4rjfcg7cc103273,28299.073417687403
jthbf5c29d5187781,24903.956371519227
2t1bu4ee8cc800628,10460.932861447718
2c4rdgeg2er179133,19153.674833569596
jn8as5mtxew603465,12767.896219962011
5j6re4h71bl067297,20300.348926095616
3fahp0ha3cr291860,9636.769457150986
4jgbf7be5ca781293,31000.70862840158
3g5da03l07s562513,4448.384823623333
1n4bl11d96c251104,3613.3964530297962
jthbf5c25c2102810,21155.083333841532
jm1cw2bl8d0149065,11361.201027155868
3tmlu4en7em150625,28202.577714848267
3vwsf71k36m629545,5228.849922418585
wbafu7c58cdu58748,30866.042187901803
3vwbx7aj5bm108602,8743.287142520358
5npdh4ae0fh571222,11561.060551478386
1n4al3ap8en260008,16433.766022495143
1g6ky54911u182876,1142.8683076651353
1n4aa5apxbc856004,16870.66007019839
1fafp56u67a191527,1564.889365300285
jthch96s260017537,13040.984402727941
4t1bf32k43u557395,3019.7825039287277
3fa6p0lu8er308079,18675.26755946067
1n4al2apxcn413527,12532.193811697873
jn8cs1mw3dm173915,26892.44967131542
1ftne2ew4dda54948,19093.91269310794
1ftpw14584ka09953,6273.408934172261
1g1zd5e0xcf385031,9935.686892441445
wbafr7c54cc810649,31039.514860350053
1hgcp2f67ca142264,13559.931659993328
1j4rr5gt4bc603765,22704.70836614648
jtjbt20x350075451,5474.321841511687
1c4njrfb3fd249037,17886.33665045786
1yvhp80c385m20285,4535.667949818462
4m2cn8b77akj08834,8429.506740213259
1hgcp2f32ca079306,12411.644604605579
jthcf5c24b5051415,19002.119838139708
1vwbp7a31dc109607,12037.39482622042
1gnkvgkd4dj194946,19694.62477443512
5fnrl5h43cb013351,16786.44004164568
3fa6p0h94er382314,16510.311621565656
3vwsb69m92m095277,2094.5827385542857
1ftkr1ad0bpb02706,8112.759377381554
1hgcp2f68ca145092,13231.882504457408
wbagl63413dp61945,2685.213699504667
1g11b5sa3df131680,12251.790237205758
1n4al2ap4bc140482,7842.043043315396
1b3el46x14n308491,1806.029803905159
1n4al11d56n333816,5296.352962454811
wbskg9c55ce797894,40331.75940897276
1n4al3ap7dc912532,15432.520061632355
3gkfk16r1xg529905,688.0012070607938
wbaxg5c59cdx03671,28232.946403047026
4n2zn16t42d808408,1621.2073171461516
1fmju2a59eef40614,32222.4033414854
3c4pddbg0et211908,16907.33283460696
2t3df4dvxcw191648,19344.826630010666
1ftne24213ha50152,2154.0979592327462
1n4aa5ap5dc830123,19218.664870263354
5gten13e588114084,13231.761889685502
19xfb2f92ce015858,13368.641160739904
3fa6p0h71er243840,15070.901119492011
1g6dm577040113901,2484.304941897985
1c4hjwfg8dl664400,32200.70831327232
1j4fa39s76p781106,9494.878943052721
1fmzu73k05uc04214,2950.2764282838953
jm1cw2dlxc0141481,14219.579254153847
2hnyd18814h548804,5372.44019433764
jthcf5c22c5057540,21216.015519349694
1c3cdzab6dn607023,10146.336749687891
1gcskse38az100409,20078.529586140146
2t2zk1ba3dc124462,32164.991112075084
1n4al3ap8fn311380,11268.796521339647
jtjht00w923521747,7091.218523450364
1n4al2ap8bc148553,11115.04450099346
3fa6p0luxer308326,18033.576026076593
1g6ds5e33c0100614,21519.504708367567
6g2er57788l127964,14619.016390078816
kmhec4a43da066396,12519.730785530126
1fmcu9d79ckb22440,13900.654160199152
1ftew1cm0ekd93017,26333.402937462797
2t2bk1ba7cc145833,26486.774066276226
5uxwx5c57blw13582,23756.09677724915
1gnec13t24j223706,8412.037989713759
1c4gp64l9yb658059,486.3050576055896
2c3cdyag7dh604131,20297.33152210228
1c3bcbfg8cn279810,14657.11375541046
wba3a5c55ep601379,35964.9760457623
5tdba23c64s003155,3092.530278148632
knafx4a62e5097239,11144.25860042751
wbabd534x6pl17693,5773.1589950028265
wbawb73547p021677,10344.629374847875
3fahp0hg7cr419926,10835.372291105044
4t1bf1fkxeu419703,16273.579065611615
1vwah7a32dc088713,14033.99458016653
wddgf4hb4cr216756,20815.837676936204
jthbn36fx55021972,9127.269956785489
wddgj4hb4cf802891,23155.5027595589
5fnyf3h55db017208,26429.70712131028
3vwrm71kx8m180209,3526.7405094856244
5fnyf4h73cb048964,23509.404930883247
1a8hx58p77f544718,8807.169242927273
1n4bu31d9sc101562,948.4596387850472
3d4pg5fv0at150580,6315.394035887812
1fm5k7b89dga29971,21823.084464602452
1fm5k8d85dgb79417,20080.194878491086
2c4rdgbg9cr146454,8801.63185693838
jtdkdtb36e1574688,16243.110761397373
5npeb4acxch416211,10516.41277496525
1ftne24w04ha63334,2430.949484876182
1fahp32n49w170273,3275.8763704487637
knadm4a36e6394885,11831.784720284099
yv4940dl1e2516909,28092.105862889104
wbadm6344ygu28113,2537.51102552874
5xyktca62fg600638,20460.007986960256
2c4rdgbgxdr656040,13223.290305064902
1zvbp8em3e5231769,14439.927444734905
5npeb4ac1dh747390,12469.670401102476
sajwa71b06sg49749,5879.341024090389
2c3ccaagxeh232618,18682.870927876276
2g1wf52e749274511,1206.6732847431108
1hgcs1b87ca014624,12864.209191320568
5tdzk3eh7as019760,15316.573633638434
1c3ccbbb1dn545698,9020.128956181135
1gdgg31v061903480,3961.8929993988136
jh4cu2f40cc013422,17654.456333621845
1j8gr48k89c543652,10426.094779845393
1gcdt136758206181,6178.1625283301655
1g6kd54y35u238468,1416.5155718081605
yv1mh682452064955,2919.180863011601
wa1wkafp8ca038020,30516.09706200087
5xykt3a69cg300963,13613.55314486845
2c3ja53g65h530438,3640.92828426873
jteht05j732043105,11773.463181886393
waujf78kx9n051245,8451.597737404785
wddgf8ab3da803774,24257.656522514688
1fadp3e29dl186382,11032.848983628704
jm1bl1ug8b1901479,9476.080963941531
1g1jc5sh9c4159245,7839.206176107711
1ftfw1ct8ekd55644,36728.65770429436
jtebu11f98k007353,16161.397354196222
2g1fc3d31c9118200,19666.771796096382
1ftpw14524kd61376,7467.831415821875
jn8ar07s4xw366220,2902.2248662888305
jhmfa16886s002021,3741.9108127184395
1fmfk20557la13598,7687.605667062361
jtkjf5c73c3031845,11559.731019400464
1fmdu73w12uc78556,1587.8126198735915
jthbe262062004334,10782.682786696996
1hgcp2f69ca058253,12124.8006096407
1c4rjfag6cc226470,23489.18556170054
1n4dl01axyc220729,1571.8222285450004
1n4al3ap9ec420585,14339.416002958265
2t1bu4eexdc088902,12446.961470495482
2hgfa55587h701059,6194.871974623014
3n1ab7ap6el622733,8382.927730033503
4a32b2ff9ce012307,6662.139446968384
1n4al3ap4dc171921,12762.392490240185
3fahp0ja9cr292361,10173.941111318114
wauvt68e03a289215,2447.521002718019
1ftfw1et2dfb12240,32663.246340784728
jhmgd38617s046608,5556.583979996513
1g1am15b567709265,5554.424958424778
waubfafl6an051406,15528.157677928042
2g1wg5ek0b1132088,7538.647778212549
jm1de1ky4c0152251,5496.313047076942
3fa6p0lu9er308365,18556.56196525258
2g1wt58k489220398,7128.7380227750955
jn1cv6ar3cm970942,17252.587436174752
3gtp2ve73dg327408,25670.07502507499
5npdh4ae3dh364031,11392.715998838697
1fmcu9c74ckb32584,11056.871186982009
5n1ar2mm7ec632479,24940.827317965584
wbana53524b848816,3698.3096343401485
kmhdh4ae0du591078,13862.950380718961
jn8dr09y53w837283,4689.420868866707
2g1wf52e049343300,2223.9283418966834
1n4al3ap2dn518991,13519.09659984331
2fmdk3kc0eba39029,22406.500491062376
4a4ar5auxde025109,15231.608201358453
4jgbf71e07a277435,16385.001391403228
1c4rjfjt0ec161941,37948.08791025597
kndmg4c73e6543215,14885.228904400463
4tawn72n1wz067204,5643.796406852047
4t1ca38p94u023493,3131.1067067233394
wbawc73549e068865,18138.013021572944
4t1bd1fk6cu030673,14390.448221025219
2g1wc57m391241018,6203.331994679707
sajea51c64wd55397,2182.8512658931386
kmhgc4dd7cu178426,16686.042467980365
2fmdk4jc9cba76004,19333.47320952413
2c4rdgeg7er431698,18927.631008157976
1j4gl48kx3w625200,2326.333790550255
1j4hr58215c694872,4428.4527590773005
1fmeu63e58ua62563,7037.946875237302
2b4fp25b6yr855053,1234.3656085378675
5fnrl38727b424521,7035.394732844937
1g6ab5r33d0144028,18367.43116178613
1d7ha16k68j184239,11540.24456212725
1g1ak52f957602626,3341.537792641803
1d8gt58648w218755,11792.90938837204
1g11c5sl9ef189907,15688.636243474615
5fnyf3h55cb025307,23364.857270065484
1j4gw48n24c120773,3741.224527870329
2b3ka53h37h686434,7594.768619864626
19uua5659xa002897,1326.6111772258253
jt2bk12u920040680,2867.582057152434
1g4hd57237u173862,6022.8035219526555
2c3ccagt2dh683335,23081.18292931668
5npdh4aexdh321788,12108.517914447026
jn1cv6ar3cm977843,19593.39794707794
3fahp08z47r131014,3013.0558974880464
wauffafl1ba096599,18322.54392922577
1g1pf5scxc7224267,8665.164877641599
2hnyd18954h519301,3928.3384653201783
1fadp3f26el185674,9703.352290096815
1n4al2ap0bn461388,9131.044727542618
jn1cv6ap2cm622967,19319.37110344714
wmwrf33517tg17673,6226.770349965622
1ftsx21p55ea51757,12523.02962939619
1ftex1cmxdfa39798,20880.83742791239
1j4gs48k86c217044,6194.695016812276
1gnec13v33j181353,6173.555440501719
3fahp0ha2cr398852,8991.712191909219
3fa6p0h90dr152655,15331.905291304656
1ftww31p76ed61744,12480.28743878538
1n4al3ap7dc906455,12943.24798722664
jthbk1eg6c2497691,21020.05181568303
wbaam3333xkc58754,1096.5830649564637
5xxgm4a73dg182609,12621.37378984502
3fa6p0h77dr147953,15358.079386417126
jthcf5c28b5050719,20761.394305722
1fm5k7f85dgb32072,25861.734252377562
2a4rr5d1xar346670,9165.465151451466
5tfnx4cn1bx002480,14871.328340009171
1fm5k8d87egc50750,25173.22055583335
1fmju1h55cef02858,22776.64796136146
1n4al3ap1ec157167,14915.840515419064
3gtp1ve02cg224288,24443.06391841458
3fa6p0k91dr147926,19621.782267467155
3ln6l2gk2er828137,22965.57230095626
wdbuf26j35a689186,8686.809666618365
jn8az1mw3bw181730,16923.469386332144
5gakraed4cj154842,21260.88176926232
4s4brbcc7e3258193,22783.898582719146
1c3cdfaa0dd346418,11325.05705631506
2a4gm68476r693509,3860.6982243513035
5npec4abxch410087,13776.400017771934
2ftrx17w24ca01622,3768.4671134485916
1g1pc5sb5e7388352,12663.393850301685
kmhcn4ac4bu605337,6095.515593596471
wddgj4hb2df946456,24050.212755692166
2g4ws52j621182099,3608.7120935994044
4t4bf3ek2ar068282,7148.947773566509
3gnfc16008g200289,10316.367971151121
1g1pf5sc9c7123141,8955.010218266358
1gc4k1c84bf188198,34375.54449717017
1fmhk8d88cgb04044,24748.493320671478
1fmdu63x6yza35758,1031.2616382582544
1gchg35u841130250,3738.2120584392387
4t1bf1fk3eu420353,16335.524445247858
kmhdu4ad1au120345,3903.8180379241558
wauhfafl9en007707,31550.086011415002
1g1je5sbxe4177567,12518.057648786516
1c4njcbb6cd626250,11153.350704803637
1n4al3ap0dn488504,11357.17360538285
1n6af0ly3en104106,21483.64848620628
ja4ad3a3xez019526,18033.797814716174
1nxbr32ex6z726342,3322.0519948069946
1ftfw1et8eke40626,25602.160437977374
3ln6l2j97dr825772,23242.22576477063
jtjhy7ax4a4043487,42053.86954590017
2c3cdxbg5ch296724,14598.427786990685
kmhdu46d98u345129,5111.209668701491
kmhcn36c47u039206,2375.5785616215057
1n6bd0ct0ac446701,11510.485251223581
1j8ff47w47d278969,5783.492442537279
2gnflnek9d6213977,17403.82758155121
1n4al2ap6cc173940,11521.530293452151
wvgav7ax5cw557624,15223.059922546916
wddgf8bb9br151093,19398.63493914336
2t1burhe2ec145197,13775.141979646218
5uxzv8c55cl425052,35148.654071597935
4f2cz94103km07125,3830.134581614045
1gndv23148d201589,3313.968148512865
3n1ab6ap8cl743710,9252.420491834253
2d4gp44l56r836085,2914.325665949094
zfbcfach7ez005432,12695.632947552454
1g11c5sa4df210174,13703.560417869818
wbsde93493cf92356,10769.618764010525
jtezu17r640020809,7443.308733747113
1d7hu18n05j577776,7010.015753977221
5uxzv8c50cl423449,30518.523520187482
1fmcu0g94dua54773,13030.345154435083
wbavm1c56dvl64436,23510.76183235021
jnrar07y2xw068040,1401.7533474839981
3gnfk16zx4g256638,6106.465877177671
1gks2ke71er202972,30813.353607140343
1n4aa5ap5bc818356,14554.858750868352
1g2za5e02a4162107,7324.642784721836
wddsj4eb8en039927,27858.68771199283
wbafr9c57bde82246,28248.40969836029
1g1zc5eu6cf168226,9847.01551167332
3fahp07127r135669,4482.242180350557
jn8af5mr0dt206355,15348.575516128425
2gnflgek4d6317613,15974.560516949123
1ftyr14u47pa62983,3961.718160224138
3fahp07167r268242,3945.034728200181
3fahp0ja6br323614,8079.210746501971
3c4pdcab5dt722691,11806.851228158048
2c3ka53g36h259442,3987.8946710682626
1g6dp577870111325,6809.776349392633
wbalm1c5xce633818,35069.49242215775
1fafp56u27a143975,1751.1847826193462
2g1wb57kx91282523,4377.516032066762
1gndv33188d146487,4291.370789345225
3gnal2ek5ds624027,12457.933121502727
1hgcm826x7a005164,8509.201321628252
5yfbu4ee7cp053023,10847.782584062408
2g1115sl8f9102241,20540.00645065948
waudf98e98a065503,8296.599877777608
ml32a3hj7eh006846,7200.903832541548
2gnaldek8d1183212,14831.888940557623
jnkcv64e49m605537,13412.337703839257
19uua76588a047648,12127.531357225958
5j6rm3h72cl011903,19135.395836265157
3gnca13b79s625392,3317.19931912722
1g6kd54y35u145627,2232.215351511294
3g7da03e62s560251,1003.9994170586999
1fafp53u04g130722,1570.493698614407
1fahp35n39w193281,5017.106388223052
3c63drgl5cg285646,27504.89893078051
3gcek23m39g283237,13276.197489584161
3fahp0ha8cr420725,9313.349554385595
2cnflcew7a6357776,9550.92237173639
3fa6p0hr8dr337732,12501.207655749567
2hgfg3b50eh520607,15588.87231807369
jthbf5c21d5192649,25052.58872602921
4t1be46k49u807083,5811.873848254777
jn1ca21d5vt858757,2056.4799437367215
1hgcp2f46ca060346,13513.783335848122
2t1burhe3ec010360,12863.456202518384
2fabp7bv5ax113795,5940.5659418352125
jn8az1mw0cw200560,17418.205864991647
1n4al2ap5cc186839,13568.723232699529
5tdza3eh4ds041240,23664.65638968033
2hgfg21597h707424,6096.146794966176
jhlrm4h75cc004670,19500.891421241864
5npeb4ac8dh680075,12007.403286621882
3fa6p0hr5er171882,17433.529614073715
1ftne14w77da27632,4469.51758591686
jtlze4fe7dj031642,10123.154503605254
2d4rn5d16ar459598,8380.952986977474
